Bonds,,Date,XS0428461718,XS0282572956,XS0994991411,XS0951395317,XS0830194501,XS0994990280,XS1139315581,XS0418669429,XS1111559768,XS1693818525,XS0402228471,XS1048519679,XS0414313691,XS0410303647,XS1443997223,XS1443997819,XS1111559925
,,11/27/2012,107.33,100.49,NA,NA,99.31,NA,NA,128.79,NA,NA,104.38,NA,103.76,120.25,NA,NA,NA
,,11/28/2012,107.29,100.48,NA,NA,99.8,NA,NA,129.17,NA,NA,104.33,NA,103.68,120.5,NA,NA,NA
,,11/29/2012,107.23,100.52,NA,NA,99.75,NA,NA,129.15,NA,NA,104.28,NA,103.66,120.5,NA,NA,NA
,,11/30/2012,107.26,100.44,NA,NA,99.69,NA,NA,129.18,NA,NA,104.32,NA,103.68,120.55,NA,NA,NA
,,12/3/2012,107.23,100.53,NA,NA,99.57,NA,NA,128.87,NA,NA,104.31,NA,103.68,120.31,NA,NA,NA
,,12/4/2012,107.23,100.53,NA,NA,99.54,NA,NA,128.84,NA,NA,104.3,NA,103.67,120.38,NA,NA,NA
,,12/5/2012,107.25,100.53,NA,NA,100.02,NA,NA,129.33,NA,NA,104.29,NA,103.65,120.67,NA,NA,NA
,,12/6/2012,107.34,100.4,NA,NA,100.35,NA,NA,129.84,NA,NA,104.21,NA,103.64,120.97,NA,NA,NA
,,12/7/2012,107.47,100.45,NA,NA,100.38,NA,NA,130.15,NA,NA,104.29,NA,103.65,121.16,NA,NA,NA
,,12/10/2012,107.44,100.41,NA,NA,100.42,NA,NA,130.27,NA,NA,104.25,NA,103.65,121.16,NA,NA,NA
,,12/11/2012,107.4,100.34,NA,NA,100.19,NA,NA,129.89,NA,NA,104.24,NA,103.66,121.02,NA,NA,NA
,,12/12/2012,107.33,100.57,NA,NA,100.05,NA,NA,129.66,NA,NA,104.21,NA,103.61,120.9,NA,NA,NA
,,12/13/2012,107.43,100.31,NA,NA,100.03,NA,NA,129.63,NA,NA,104.21,NA,103.6,120.92,NA,NA,NA
,,12/14/2012,107.3,100.29,NA,NA,99.91,NA,NA,129.46,NA,NA,104.19,NA,103.59,120.84,NA,NA,NA
,,12/17/2012,107.23,100.28,NA,NA,99.76,NA,NA,129.34,NA,NA,104.19,NA,103.57,120.7,NA,NA,NA
,,12/18/2012,107.18,100.28,NA,NA,99.47,NA,NA,129.11,NA,NA,104.16,NA,103.54,120.53,NA,NA,NA
,,12/19/2012,107.18,100.28,NA,NA,99.27,NA,NA,128.84,NA,NA,104.12,NA,103.53,120.43,NA,NA,NA
,,12/20/2012,107.14,100.2,NA,NA,99.33,NA,NA,128.97,NA,NA,104.08,NA,103.52,120.48,NA,NA,NA
,,12/21/2012,107.23,100.19,NA,NA,99.64,NA,NA,129.45,NA,NA,104.04,NA,103.5,120.68,NA,NA,NA
,,12/24/2012,107.11,100.05,NA,NA,98.55,NA,NA,129.32,NA,NA,104.12,NA,103.48,120.74,NA,NA,NA
,,12/25/2012,107.11,100.05,NA,NA,98.55,NA,NA,129.32,NA,NA,104.12,NA,103.48,120.74,NA,NA,NA
,,12/26/2012,107.11,100.16,NA,NA,98.55,NA,NA,129.61,NA,NA,104.12,NA,103.48,120.74,NA,NA,NA
,,12/27/2012,107.11,100.13,NA,NA,99.97,NA,NA,129.81,NA,NA,104.01,NA,103.45,120.84,NA,NA,NA
,,12/28/2012,107.17,100.11,NA,NA,100.37,NA,NA,130.21,NA,NA,103.99,NA,103.44,121.01,NA,NA,NA
,,12/31/2012,107.11,100.05,NA,NA,99.2,NA,NA,130.14,NA,NA,104.03,NA,103.47,120.88,NA,NA,NA
,,1/1/2013,107.11,100.05,NA,NA,99.2,NA,NA,130.14,NA,NA,104.03,NA,103.47,120.88,NA,NA,NA
,,1/2/2013,106.91,100.07,NA,NA,99.3,NA,NA,129,NA,NA,103.98,NA,103.43,120.29,NA,NA,NA
,,1/3/2013,106.86,100.06,NA,NA,98.97,NA,NA,128.74,NA,NA,103.95,NA,103.42,120,NA,NA,NA
,,1/4/2013,106.77,100.05,NA,NA,98.48,NA,NA,127.93,NA,NA,103.94,NA,103.4,119.57,NA,NA,NA
,,1/7/2013,106.86,100.05,NA,NA,98.61,NA,NA,127.87,NA,NA,103.95,NA,103.41,119.68,NA,NA,NA
,,1/8/2013,106.94,100.04,NA,NA,98.84,NA,NA,127.93,NA,NA,103.94,NA,103.4,119.85,NA,NA,NA
,,1/9/2013,106.92,100.02,NA,NA,98.95,NA,NA,128.14,NA,NA,103.92,NA,103.41,119.98,NA,NA,NA
,,1/10/2013,106.85,99.99,NA,NA,98.4,NA,NA,127.74,NA,NA,103.9,NA,103.37,119.58,NA,NA,NA
,,1/11/2013,106.76,99.99,NA,NA,98.08,NA,NA,127.16,NA,NA,103.88,NA,103.33,119.32,NA,NA,NA
,,1/14/2013,106.72,99.99,NA,NA,98.4,NA,NA,127.21,NA,NA,103.84,NA,103.3,119.4,NA,NA,NA
,,1/15/2013,106.79,99.99,NA,NA,98.67,NA,NA,127.39,NA,NA,103.85,NA,103.3,119.55,NA,NA,NA
,,1/16/2013,106.78,99.99,NA,NA,98.87,NA,NA,127.64,NA,NA,103.76,NA,103.27,119.59,NA,NA,NA
,,1/17/2013,106.64,NA,NA,NA,98.48,NA,NA,127,NA,NA,103.7813,NA,103.22,119.19,NA,NA,NA
,,1/18/2013,106.62,NA,NA,NA,98.78,NA,NA,127.09,NA,NA,103.7685,NA,103.22,119.3,NA,NA,NA
,,1/21/2013,106.58,NA,NA,NA,98.62,NA,NA,126.83,NA,NA,103.7584,NA,103.23,119.15,NA,NA,NA
,,1/22/2013,106.67,NA,NA,NA,98.55,NA,NA,126.94,NA,NA,103.7487,NA,103.23,119.23,NA,NA,NA
,,1/23/2013,106.7,NA,NA,NA,99.03,NA,NA,127.35,NA,NA,103.72,NA,103.2,119.5,NA,NA,NA
,,1/24/2013,106.69,NA,NA,NA,98.88,NA,NA,127.36,NA,NA,103.71,NA,103.17,119.4,NA,NA,NA
,,1/25/2013,106.48,NA,NA,NA,98.29,NA,NA,126.47,NA,NA,103.66,NA,103.09,118.83,NA,NA,NA
,,1/28/2013,106.36,NA,NA,NA,97.78,NA,NA,125.74,NA,NA,103.63,NA,103.07,118.4,NA,NA,NA
,,1/29/2013,106.41,NA,NA,NA,97.72,NA,NA,125.59,NA,NA,103.65,NA,103.09,118.42,NA,NA,NA
,,1/30/2013,106.31,NA,NA,NA,97.39,NA,NA,125.25,NA,NA,103.59,NA,103.06,118.08,NA,NA,NA
,,1/31/2013,106.37,NA,NA,NA,97.64,NA,NA,125.57,NA,NA,103.58,NA,103.03,118.28,NA,NA,NA
,,2/1/2013,106.34,NA,NA,NA,97.62,NA,NA,125.82,NA,NA,103.55,NA,103.05,118.37,NA,NA,NA
,,2/4/2013,106.39,NA,NA,NA,97.89,NA,NA,126.08,NA,NA,103.58,NA,103.05,118.71,NA,NA,NA
,,2/5/2013,106.38,NA,NA,NA,97.72,NA,NA,126.07,NA,NA,103.54,NA,103.04,118.59,NA,NA,NA
,,2/6/2013,106.4,NA,NA,NA,97.92,NA,NA,126.23,NA,NA,103.52,NA,103.03,118.74,NA,NA,NA
,,2/7/2013,106.44,NA,NA,NA,98.13,NA,NA,126.54,NA,NA,103.53,NA,103.04,118.98,NA,NA,NA
,,2/8/2013,106.47,NA,NA,NA,98.16,NA,NA,126.77,NA,NA,103.53,NA,103.05,119.02,NA,NA,NA
,,2/11/2013,106.44,NA,NA,NA,98.2,NA,NA,126.76,NA,NA,103.5,NA,103.04,119,NA,NA,NA
,,2/12/2013,106.43,NA,NA,NA,98.01,NA,NA,126.6,NA,NA,103.51,NA,103.03,118.84,NA,NA,NA
,,2/13/2013,106.37,NA,NA,NA,97.7,NA,NA,126.19,NA,NA,103.48,NA,103.01,118.6,NA,NA,NA
,,2/14/2013,106.42,NA,NA,NA,98,NA,NA,126.54,NA,NA,103.5,NA,103.05,118.87,NA,NA,NA
,,2/15/2013,106.52,NA,NA,NA,98.14,NA,NA,126.64,NA,NA,103.5,NA,103.05,119,NA,NA,NA
,,2/18/2013,106.56,NA,NA,NA,98.42,NA,NA,126.72,NA,NA,103.49,NA,103.06,119.16,NA,NA,NA
,,2/19/2013,106.55,NA,NA,NA,98.46,NA,NA,127.06,NA,NA,103.48,NA,103.04,119.16,NA,NA,NA
,,2/20/2013,106.48,NA,NA,NA,98.22,NA,NA,126.59,NA,NA,103.44,NA,103.01,118.93,NA,NA,NA
,,2/21/2013,106.52,NA,NA,NA,98.78,NA,NA,127.07,NA,NA,103.44,NA,102.98,119.26,NA,NA,NA
,,2/22/2013,106.6,NA,NA,NA,99.01,NA,NA,127.44,NA,NA,103.44,NA,103.01,119.49,NA,NA,NA
,,2/25/2013,106.62,NA,NA,NA,99,NA,NA,127.61,NA,NA,103.43,NA,103.03,119.54,NA,NA,NA
,,2/26/2013,106.73,NA,NA,NA,99.9,NA,NA,128.48,NA,NA,103.39,NA,103.05,120.17,NA,NA,NA
,,2/27/2013,106.75,NA,NA,NA,100.17,NA,NA,128.79,NA,NA,103.4,NA,103.05,120.23,NA,NA,NA
,,2/28/2013,106.75,NA,NA,NA,100.06,NA,NA,128.9,NA,NA,103.3,NA,103,120.2,NA,NA,NA
,,3/1/2013,106.83,NA,NA,NA,100.45,NA,NA,129.18,NA,NA,103.36,NA,103.06,120.48,NA,NA,NA
,,3/4/2013,106.82,NA,NA,NA,100.49,NA,NA,129.38,NA,NA,103.36,NA,103.05,120.51,NA,NA,NA
,,3/5/2013,106.77,NA,NA,NA,100.23,NA,NA,129.22,NA,NA,103.37,NA,103.01,120.38,NA,NA,NA
,,3/6/2013,106.76,NA,NA,NA,100.21,NA,NA,129.09,NA,NA,103.3,NA,103.01,120.41,NA,NA,NA
,,3/7/2013,106.7,NA,NA,NA,100.01,NA,NA,128.9,NA,NA,103.31,NA,102.98,120.24,NA,NA,NA
,,3/8/2013,106.66,NA,NA,NA,99.74,NA,NA,128.44,NA,NA,103.28,NA,102.98,120.17,NA,NA,NA
,,3/11/2013,106.68,NA,NA,NA,99.89,NA,NA,128.53,NA,NA,103.27,NA,102.97,120.25,NA,NA,NA
,,3/12/2013,106.69,NA,NA,NA,100.16,NA,NA,128.78,NA,NA,103.27,NA,102.97,120.38,NA,NA,NA
,,3/13/2013,106.69,NA,NA,NA,100.24,NA,NA,128.95,NA,NA,103.24,NA,102.94,120.42,NA,NA,NA
,,3/14/2013,106.66,NA,NA,NA,100.2,NA,NA,128.99,NA,NA,103.24,NA,102.93,120.38,NA,NA,NA
,,3/15/2013,106.68,NA,NA,NA,100.36,NA,NA,129.05,NA,NA,103.17,NA,102.91,120.52,NA,NA,NA
,,3/18/2013,106.73,NA,NA,NA,100.82,NA,NA,129.96,NA,NA,103.18,NA,102.92,120.84,NA,NA,NA
,,3/19/2013,106.72,NA,NA,NA,101.27,NA,NA,129.85,NA,NA,103.17,NA,102.92,121.02,NA,NA,NA
,,3/20/2013,106.71,NA,NA,NA,100.49,NA,NA,129.85,NA,NA,103.12,NA,102.89,120.82,NA,NA,NA
,,3/21/2013,106.7,NA,NA,NA,100.49,NA,NA,129.7,NA,NA,103.14,NA,102.91,120.8,NA,NA,NA
,,3/22/2013,106.71,NA,NA,NA,100.48,NA,NA,129.74,NA,NA,103.12,NA,102.88,120.78,NA,NA,NA
,,3/25/2013,106.68,NA,NA,NA,100.46,NA,NA,129.53,NA,NA,103.08,NA,102.86,120.76,NA,NA,NA
,,3/26/2013,106.68,NA,NA,NA,100.74,NA,NA,130.05,NA,NA,103.05,NA,102.83,120.87,NA,NA,NA
,,3/27/2013,106.72,NA,NA,NA,101.17,NA,NA,130.47,NA,NA,103.04,NA,102.83,121.16,NA,NA,NA
,,3/28/2013,106.75,NA,NA,NA,101.02,NA,NA,130.39,NA,NA,103.02,NA,102.82,121.06,NA,NA,NA
,,3/29/2013,106.75,NA,NA,NA,101.02,NA,NA,130.39,NA,NA,103.02,NA,102.82,121.06,NA,NA,NA
,,4/1/2013,106.75,NA,NA,NA,101.02,NA,NA,130.39,NA,NA,103.02,NA,102.82,121.06,NA,NA,NA
,,4/2/2013,106.69,NA,NA,NA,100.86,NA,NA,130.06,NA,NA,103.03,NA,102.81,120.91,NA,NA,NA
,,4/3/2013,106.67,NA,NA,NA,100.96,NA,NA,130.03,NA,NA,102.99,NA,102.79,120.98,NA,NA,NA
,,4/4/2013,106.65,NA,NA,NA,101.25,NA,NA,130.56,NA,NA,102.98,NA,102.82,121.12,NA,NA,NA
,,4/5/2013,106.62,NA,NA,NA,101.54,NA,NA,130.62,NA,NA,102.99,NA,102.87,121.16,NA,NA,NA
,,4/8/2013,106.61,NA,NA,NA,101.45,NA,NA,130.48,NA,NA,102.93,NA,102.83,121.04,NA,NA,NA
,,4/9/2013,106.57,NA,NA,NA,101.17,NA,NA,130,NA,NA,102.94,NA,102.8,120.88,NA,NA,NA
,,4/10/2013,106.52,NA,NA,NA,100.86,NA,NA,129.86,NA,NA,102.86,NA,102.76,120.73,NA,NA,NA
,,4/11/2013,106.51,NA,NA,NA,100.79,NA,NA,129.75,NA,NA,102.9,NA,102.77,120.77,NA,NA,NA
,,4/12/2013,106.54,NA,NA,NA,101.24,NA,NA,130.31,NA,NA,102.85,NA,102.72,121.01,NA,NA,NA
,,4/15/2013,106.53,NA,NA,NA,101.32,NA,NA,130.33,NA,NA,102.87,NA,102.75,121.07,NA,NA,NA
,,4/16/2013,106.5,NA,NA,NA,101.17,NA,NA,130.2,NA,NA,102.83,NA,102.74,120.92,NA,NA,NA
,,4/17/2013,106.53,NA,NA,NA,101.4,NA,NA,130.15,NA,NA,102.83,NA,102.71,121.06,NA,NA,NA
,,4/18/2013,106.52,NA,NA,NA,101.45,NA,NA,130.47,NA,NA,102.8,NA,102.72,121.15,NA,NA,NA
,,4/19/2013,106.47,NA,NA,NA,101.31,NA,NA,130.36,NA,NA,102.82,NA,102.7,121.03,NA,NA,NA
,,4/22/2013,106.47,NA,NA,NA,101.48,NA,NA,130.5,NA,NA,102.78,NA,102.7,121.12,NA,NA,NA
,,4/23/2013,106.45,NA,NA,NA,101.46,NA,NA,130.6,NA,NA,102.78,NA,102.69,121.01,NA,NA,NA
,,4/24/2013,106.48,NA,NA,NA,101.38,NA,NA,130.28,NA,NA,102.75,NA,102.67,120.97,NA,NA,NA
,,4/25/2013,106.42,NA,NA,NA,101.45,NA,NA,130.46,NA,NA,102.77,NA,102.66,121,NA,NA,NA
,,4/26/2013,106.44,NA,NA,NA,101.67,NA,NA,130.72,NA,NA,102.73,NA,102.66,121.13,NA,NA,NA
,,4/29/2013,106.47,NA,NA,NA,101.83,NA,NA,130.7,NA,NA,102.72,NA,102.64,121.15,NA,NA,NA
,,4/30/2013,106.43,NA,NA,NA,101.89,NA,NA,130.62,NA,NA,102.64,NA,102.61,121.08,NA,NA,NA
,,5/1/2013,106.43,NA,NA,NA,101.89,NA,NA,130.79,NA,NA,102.64,NA,102.61,121.08,NA,NA,NA
,,5/2/2013,106.49,NA,NA,NA,102.11,NA,NA,130.85,NA,NA,102.64,NA,102.6,121.21,NA,NA,NA
,,5/3/2013,106.47,NA,NA,NA,101.66,NA,NA,130.66,NA,NA,102.66,NA,102.59,121.07,NA,NA,NA
,,5/6/2013,106.43,NA,NA,NA,101.58,NA,NA,130.23,NA,NA,102.66,NA,102.63,121.01,NA,NA,NA
,,5/7/2013,106.38,NA,NA,NA,101.25,NA,NA,130.12,NA,NA,102.63,NA,102.57,120.83,NA,NA,NA
,,5/8/2013,106.35,NA,NA,NA,101.51,NA,NA,130.2,NA,NA,102.58,NA,102.53,120.81,NA,NA,NA
,,5/9/2013,106.33,NA,NA,NA,101.7,NA,NA,130.54,NA,NA,102.53,NA,102.5,120.93,NA,NA,NA
,,5/10/2013,106.54,NA,NA,NA,100.74,NA,NA,129.86,NA,NA,102.56,NA,102.53,120.6,NA,NA,NA
,,5/13/2013,106.36,NA,NA,NA,100.85,NA,NA,129.74,NA,NA,102.54,NA,102.52,120.65,NA,NA,NA
,,5/14/2013,106.39,NA,NA,NA,100.77,NA,NA,129.75,NA,NA,102.55,NA,102.52,120.61,NA,NA,NA
,,5/15/2013,106.39,NA,NA,NA,100.67,NA,NA,129.58,NA,NA,102.51,NA,102.49,120.56,NA,NA,NA
,,5/16/2013,106.44,NA,NA,NA,100.99,NA,NA,129.95,NA,NA,102.51,NA,102.46,120.8,NA,NA,NA
,,5/17/2013,106.47,NA,NA,NA,101.26,NA,NA,130.34,NA,NA,102.47,NA,102.49,120.99,NA,NA,NA
,,5/20/2013,106.38,NA,NA,NA,100.84,NA,NA,129.88,NA,NA,102.47,NA,102.47,120.56,NA,NA,NA
,,5/21/2013,106.4,NA,NA,NA,100.78,NA,NA,129.65,NA,NA,102.49,NA,102.47,120.5,NA,NA,NA
,,5/22/2013,106.39,NA,NA,NA,100.91,NA,NA,129.78,NA,NA,102.45,NA,102.44,120.54,NA,NA,NA
,,5/23/2013,106.36,NA,NA,NA,100.91,NA,NA,129.66,NA,NA,102.43,NA,102.44,120.43,NA,NA,NA
,,5/24/2013,106.35,NA,NA,NA,100.93,NA,NA,129.53,NA,NA,102.4,NA,102.43,120.37,NA,NA,NA
,,5/27/2013,106.28,NA,NA,NA,100.63,NA,NA,129.42,NA,NA,102.4,NA,102.48,120.38,NA,NA,NA
,,5/28/2013,106.31,NA,NA,NA,100.43,NA,NA,129.07,NA,NA,102.41,NA,102.42,120.16,NA,NA,NA
,,5/29/2013,106.18,NA,NA,NA,100.06,NA,NA,128.55,NA,NA,102.36,NA,102.38,119.84,NA,NA,NA
,,5/30/2013,106.17,NA,NA,NA,100.38,NA,NA,128.57,NA,NA,102.33,NA,102.39,119.94,NA,NA,NA
,,5/31/2013,106.19,NA,NA,NA,100.45,NA,NA,128.86,NA,NA,102.32,NA,102.36,119.97,NA,NA,NA
,,6/3/2013,106.2,NA,NA,NA,100.07,NA,NA,128.57,NA,NA,102.31,NA,102.35,119.84,NA,NA,NA
,,6/4/2013,106.14,NA,NA,NA,99.98,NA,NA,128.26,NA,NA,102.31,NA,102.34,119.68,NA,NA,NA
,,6/5/2013,106.14,NA,NA,NA,100.23,NA,NA,128.21,NA,NA,102.28,NA,102.32,119.74,NA,NA,NA
,,6/6/2013,106.02,NA,NA,NA,100.2,NA,NA,128.39,NA,NA,102.26,NA,102.32,119.64,NA,NA,NA
,,6/7/2013,105.95,NA,NA,NA,100.17,NA,NA,128.15,NA,NA,102.24,NA,102.28,119.45,NA,NA,NA
,,6/10/2013,105.9,NA,NA,NA,99.73,NA,NA,127.7,NA,NA,102.19,NA,102.27,119.23,NA,NA,NA
,,6/11/2013,105.82,NA,NA,NA,99.36,NA,NA,127.05,NA,NA,102.2,NA,102.24,118.84,NA,NA,NA
,,6/12/2013,105.85,NA,NA,NA,99.41,NA,NA,127.05,NA,NA,102.19,NA,102.24,118.92,NA,NA,NA
,,6/13/2013,105.87,NA,NA,NA,99.55,NA,NA,127.5,NA,NA,102.14,NA,102.16,119.16,NA,NA,NA
,,6/14/2013,105.88,NA,NA,NA,99.99,NA,NA,127.93,NA,NA,102.1,NA,102.17,119.46,NA,NA,NA
,,6/17/2013,105.86,NA,NA,NA,99.97,NA,NA,128.11,NA,NA,102.12,NA,102.19,119.41,NA,NA,NA
,,6/18/2013,105.87,NA,NA,NA,99.67,NA,NA,127.67,NA,NA,102.12,NA,102.16,119.19,NA,NA,NA
,,6/19/2013,105.88,NA,NA,NA,99.77,NA,NA,127.61,NA,NA,102.09,NA,102.16,119.2,NA,NA,NA
,,6/20/2013,105.76,NA,NA,NA,98.95,NA,NA,125.93,NA,NA,102.07,NA,102.17,118.22,NA,NA,NA
,,6/21/2013,105.7,NA,NA,NA,98.12,NA,NA,125.34,NA,NA,102.05,NA,102.12,117.86,NA,NA,NA
,,6/24/2013,105.64,NA,NA,NA,97.21,NA,NA,124.34,NA,NA,102.03,NA,102.02,117.2,NA,NA,NA
,,6/25/2013,105.7,NA,NA,NA,97.26,NA,NA,124.55,NA,NA,101.98,NA,102.06,117.27,NA,NA,NA
,,6/26/2013,105.66,NA,NA,NA,97.51,NA,NA,125.14,NA,NA,101.97,NA,102.04,117.41,NA,NA,NA
,,6/27/2013,105.66,NA,NA,NA,97.84,NA,NA,125.46,NA,NA,101.97,NA,102.03,117.67,NA,NA,NA
,,6/28/2013,105.65,NA,NA,NA,98,NA,NA,125.61,NA,NA,101.95,NA,102.01,117.72,NA,NA,NA
,,7/1/2013,105.61,NA,NA,NA,97.95,NA,NA,125.7,NA,NA,101.96,NA,102.02,117.77,NA,NA,NA
,,7/2/2013,105.64,NA,NA,NA,97.87,NA,NA,125.79,NA,NA,101.95,NA,102.01,117.83,NA,NA,NA
,,7/3/2013,105.64,NA,NA,NA,98.16,NA,NA,126.05,NA,NA,101.91,NA,101.96,117.97,NA,NA,NA
,,7/4/2013,105.61,NA,NA,99.59,98.19,NA,NA,125.96,NA,NA,101.9,NA,101.96,118.12,NA,NA,NA
,,7/5/2013,105.71,NA,NA,99.9,97.91,NA,NA,126.33,NA,NA,101.89,NA,101.97,118.18,NA,NA,NA
,,7/8/2013,105.74,NA,NA,99.86,97.88,NA,NA,126.38,NA,NA,101.81,NA,101.95,118.09,NA,NA,NA
,,7/9/2013,105.79,NA,NA,100.04,98.27,NA,NA,126.46,NA,NA,101.89,NA,101.96,118.42,NA,NA,NA
,,7/10/2013,105.63,NA,NA,100.07,98.36,NA,NA,126.4,NA,NA,101.8,NA,101.9,118.21,NA,NA,NA
,,7/11/2013,105.7,NA,NA,100.23,98.64,NA,NA,126.5,NA,NA,101.81,NA,101.92,118.42,NA,NA,NA
,,7/12/2013,105.71,NA,NA,100.43,99.03,NA,NA,126.75,NA,NA,101.78,NA,101.89,118.47,NA,NA,NA
,,7/15/2013,105.61,NA,NA,100.39,98.94,NA,NA,126.85,NA,NA,101.78,NA,101.9,118.5,NA,NA,NA
,,7/16/2013,105.71,NA,NA,100.53,99.1,NA,NA,127.01,NA,NA,101.78,NA,101.89,118.64,NA,NA,NA
,,7/17/2013,105.67,NA,NA,100.49,99.16,NA,NA,127.12,NA,NA,101.71,NA,101.86,118.72,NA,NA,NA
,,7/18/2013,105.68,NA,NA,100.72,99.44,NA,NA,127.48,NA,NA,101.71,NA,101.85,118.9,NA,NA,NA
,,7/19/2013,105.68,NA,NA,100.68,99.45,NA,NA,127.36,NA,NA,101.7,NA,101.84,118.9,NA,NA,NA
,,7/22/2013,105.65,NA,NA,100.66,99.46,NA,NA,127.43,NA,NA,101.67,NA,101.86,118.85,NA,NA,NA
,,7/23/2013,105.53,NA,NA,100.42,99.23,NA,NA,126.71,NA,NA,101.69,NA,101.81,118.47,NA,NA,NA
,,7/24/2013,105.48,NA,NA,100.11,98.52,NA,NA,126.17,NA,NA,101.63,NA,101.83,118.09,NA,NA,NA
,,7/25/2013,105.53,NA,NA,99.78,98.36,NA,NA,125.93,NA,NA,101.63,NA,101.82,118.03,NA,NA,NA
,,7/26/2013,105.44,NA,NA,99.87,98.48,NA,NA,125.88,NA,NA,101.62,NA,101.83,118.1,NA,NA,NA
,,7/29/2013,105.5,NA,NA,99.87,98.53,NA,NA,125.87,NA,NA,101.6,NA,101.81,118.03,NA,NA,NA
,,7/30/2013,105.54,NA,NA,99.82,98.52,NA,NA,125.87,NA,NA,101.63,NA,101.8,118.03,NA,NA,NA
,,7/31/2013,105.53,NA,NA,99.82,98.33,NA,NA,125.71,NA,NA,101.55,NA,101.77,117.86,NA,NA,NA
,,8/1/2013,105.56,NA,NA,100.22,98.7,NA,NA,125.82,NA,NA,101.54,NA,101.77,118,NA,NA,NA
,,8/2/2013,105.5,NA,NA,100.1,98.57,NA,NA,125.49,NA,NA,101.5,NA,101.73,117.83,NA,NA,NA
,,8/5/2013,105.45,NA,NA,100.24,98.6,NA,NA,125.83,NA,NA,101.54,NA,101.74,117.86,NA,NA,NA
,,8/6/2013,105.45,NA,NA,100.03,98.32,NA,NA,125.3,NA,NA,101.54,NA,101.74,117.75,NA,NA,NA
,,8/7/2013,105.44,NA,NA,100.09,98.5,NA,NA,125.4,NA,NA,101.49,NA,101.71,117.79,NA,NA,NA
,,8/8/2013,105.49,NA,NA,100.17,98.61,NA,NA,125.45,NA,NA,101.45,NA,101.69,117.84,NA,NA,NA
,,8/9/2013,105.5,NA,NA,100.16,98.63,NA,NA,125.53,NA,NA,101.47,NA,101.69,117.99,NA,NA,NA
,,8/12/2013,105.48,NA,NA,100.14,98.53,NA,NA,125.32,NA,NA,101.47,NA,101.68,117.88,NA,NA,NA
,,8/13/2013,105.42,NA,NA,99.72,97.67,NA,NA,124.67,NA,NA,101.43,NA,101.67,117.36,NA,NA,NA
,,8/14/2013,105.38,NA,NA,99.51,97.64,NA,NA,124.37,NA,NA,101.41,NA,101.65,117.31,NA,NA,NA
,,8/15/2013,105.34,NA,NA,99.31,97.2,NA,NA,123.93,NA,NA,101.35,NA,101.64,116.97,NA,NA,NA
,,8/16/2013,105.34,NA,NA,99.14,97.16,NA,NA,123.86,NA,NA,101.35,NA,101.62,117.04,NA,NA,NA
,,8/19/2013,105.36,NA,NA,99.03,96.98,NA,NA,123.72,NA,NA,101.37,NA,101.65,116.94,NA,NA,NA
,,8/20/2013,105.36,NA,NA,99.24,97.37,NA,NA,123.96,NA,NA,101.39,NA,101.63,117.13,NA,NA,NA
,,8/21/2013,105.33,NA,NA,99.19,97.14,NA,NA,123.82,NA,NA,101.33,NA,101.61,116.97,NA,NA,NA
,,8/22/2013,105.29,NA,NA,98.85,96.71,NA,NA,123.32,NA,NA,101.26,NA,101.59,116.68,NA,NA,NA
,,8/23/2013,105.24,NA,NA,98.6,96.66,NA,NA,122.99,NA,NA,101.28,NA,101.58,116.47,NA,NA,NA
,,8/26/2013,105.21,NA,NA,98.73,97.01,NA,NA,122.97,NA,NA,101.24,NA,101.61,116.64,NA,NA,NA
,,8/27/2013,105.29,NA,NA,99.1,97.37,NA,NA,123.65,NA,NA,101.18,NA,101.56,116.79,NA,NA,NA
,,8/28/2013,105.27,NA,NA,99.06,97.31,NA,NA,123.78,NA,NA,101.21,NA,101.54,116.82,NA,NA,NA
,,8/29/2013,105.26,NA,NA,99.1,97.39,NA,NA,123.8,NA,NA,101.2,NA,101.52,116.84,NA,NA,NA
,,8/30/2013,105.26,NA,NA,99.15,97.48,NA,NA,123.92,NA,NA,101.09,NA,101.52,116.91,NA,NA,NA
,,9/2/2013,105.19,NA,NA,98.72,96.96,NA,NA,123.34,NA,NA,101.14,NA,101.52,116.55,NA,NA,NA
,,9/3/2013,105.19,NA,NA,98.65,96.84,NA,NA,122.94,NA,NA,101.1,NA,101.5,116.32,NA,NA,NA
,,9/4/2013,105.16,NA,NA,98.52,96.72,NA,NA,122.98,NA,NA,101.06,NA,101.45,116.42,NA,NA,NA
,,9/5/2013,105.1,NA,NA,98.04,95.95,NA,NA,122.21,NA,NA,101.06,NA,101.43,115.95,NA,NA,NA
,,9/6/2013,105.13,NA,NA,98.1,96.44,NA,NA,122.39,NA,NA,101.05,NA,101.42,116.16,NA,NA,NA
,,9/9/2013,105.13,NA,NA,98.3,96.48,NA,NA,122.81,NA,NA,101.06,NA,101.39,116.26,NA,NA,NA
,,9/10/2013,105.11,NA,NA,97.99,95.89,NA,NA,122.35,NA,NA,101.07,NA,101.41,116,NA,NA,NA
,,9/11/2013,105.09,NA,NA,98.1,95.97,NA,NA,122.52,NA,NA,101.03,NA,101.39,116.08,NA,NA,NA
,,9/12/2013,105.12,NA,NA,98.42,96.42,NA,NA,122.86,NA,NA,101.03,NA,101.38,116.36,NA,NA,NA
,,9/13/2013,105.11,NA,NA,98.45,96.52,NA,NA,122.94,NA,NA,100.99,NA,101.37,116.35,NA,NA,NA
