Bonds,,Date,XS0563106730,XS1324446092,XS0821175717,XS0462887349,XS1381693248
,,9/22/2017,100.72,103.383,106.435,NA,104.254
,,9/25/2017,100.705,103.622,106.465,NA,104.445
,,9/26/2017,100.695,103.631,106.475,NA,104.476
,,9/27/2017,100.675,103.35,106.428,NA,104.282
,,9/28/2017,100.645,103.384,106.423,NA,104.363
,,9/29/2017,100.635,103.274,106.393,NA,104.416
,,10/2/2017,100.63,103.399,106.405,NA,104.428
,,10/3/2017,100.62,103.519,106.396,NA,104.482
,,10/4/2017,100.6,103.587,106.368,NA,104.508
,,10/5/2017,100.553,103.428,106.341,NA,104.441
,,10/6/2017,100.55,103.429,106.331,NA,104.452
,,10/9/2017,100.54,103.568,106.34,NA,104.54
,,10/10/2017,100.52,103.583,106.331,NA,104.503
,,10/11/2017,100.51,103.611,106.287,NA,104.451
,,10/12/2017,100.42,103.763,106.296,NA,104.529
,,10/13/2017,100.465,103.976,106.344,NA,104.681
,,10/16/2017,100.455,104.075,106.356,NA,104.728
,,10/17/2017,100.435,104.024,106.324,NA,104.76
,,10/18/2017,100.435,103.864,106.302,NA,104.66
,,10/19/2017,100.39,103.965,106.288,NA,104.688
,,10/20/2017,100.38,103.87,106.259,NA,104.595
,,10/23/2017,100.365,103.944,106.274,NA,104.638
,,10/24/2017,100.35,103.763,106.231,NA,104.563
,,10/25/2017,100.34,103.698,106.208,NA,104.579
,,10/26/2017,100.305,104.001,106.258,NA,104.769
,,10/27/2017,100.295,104.35,106.318,NA,104.898
,,10/30/2017,100.285,104.36,106.263,NA,104.949
,,10/31/2017,100.27,104.453,106.347,NA,105.018
,,11/1/2017,100.265,104.53,106.327,NA,105.007
,,11/2/2017,100.225,104.651,106.306,NA,105.159
,,11/3/2017,100.215,104.686,106.306,NA,105.183
,,11/6/2017,100.2,104.815,106.317,NA,105.119
,,11/7/2017,100.19,104.826,106.325,NA,105.17
,,11/8/2017,100.175,104.799,106.268,NA,105.117
,,11/9/2017,100.16,104.674,106.208,NA,105.061
,,11/10/2017,100.125,104.493,106.18,NA,104.968
,,11/13/2017,100.11,104.424,106.179,NA,104.907
,,11/14/2017,100.095,104.469,106.133,NA,104.973
,,11/15/2017,100.085,104.575,106.139,NA,104.967
,,11/16/2017,100.05,104.421,106.094,NA,104.939
,,11/17/2017,100.04,104.421,106.057,NA,104.925
,,11/20/2017,100.01,104.537,106.092,NA,104.937
,,11/21/2017,100.012,104.509,106.084,NA,104.954
,,11/22/2017,100.01,104.369,105.991,NA,104.884
,,11/23/2017,100.01,104.367,105.839,NA,104.805
,,11/24/2017,100.01,104.324,105.995,NA,104.762
,,11/27/2017,NA,104.518,105.973,NA,104.881
,,11/28/2017,NA,104.515,105.966,NA,104.912
,,11/29/2017,NA,104.317,105.938,NA,104.804
,,11/30/2017,NA,104.266,105.944,NA,104.765
,,12/1/2017,NA,104.463,105.99,NA,104.915
,,12/4/2017,NA,104.362,105.969,NA,104.917
,,12/5/2017,NA,104.612,106.01,NA,104.945
,,12/6/2017,NA,104.762,106.017,NA,105.058
,,12/7/2017,NA,104.811,105.999,NA,105.051
,,12/8/2017,NA,104.83,105.786,NA,105.078
,,12/11/2017,NA,104.708,105.917,NA,104.942
,,12/12/2017,NA,104.657,105.916,NA,104.898
,,12/13/2017,NA,104.657,105.858,NA,104.873
,,12/14/2017,NA,104.58,105.875,NA,104.901
,,12/15/2017,NA,104.664,105.876,NA,104.829
,,12/18/2017,NA,104.503,105.861,NA,104.73
,,12/19/2017,NA,104.304,105.828,NA,104.704
,,12/20/2017,NA,104.112,105.8,NA,104.602
,,12/21/2017,NA,103.929,105.674,NA,104.458
,,12/22/2017,NA,103.957,105.705,NA,104.515
,,12/25/2017,NA,103.986,105.649,NA,104.494
,,12/26/2017,NA,103.986,105.686,NA,104.494
,,12/27/2017,NA,104.05,105.553,NA,104.544
,,12/28/2017,NA,103.984,105.45,NA,104.477
,,12/29/2017,NA,103.908,105.61,NA,104.389
,,1/1/2018,NA,103.832,105.56,NA,104.386
,,1/2/2018,NA,103.966,105.486,NA,104.44
,,1/3/2018,NA,103.978,105.557,NA,104.437
,,1/4/2018,NA,103.993,105.477,NA,104.431
,,1/5/2018,NA,104.051,105.464,NA,104.452
,,1/8/2018,NA,104.082,105.448,NA,104.505
,,1/9/2018,NA,103.994,105.446,NA,104.506
,,1/10/2018,NA,104.037,105.413,NA,104.513
,,1/11/2018,NA,103.746,105.34,NA,104.307
,,1/12/2018,NA,103.788,105.346,NA,104.34
,,1/15/2018,NA,103.813,105.342,NA,104.289
,,1/16/2018,NA,103.892,105.337,NA,104.394
,,1/17/2018,NA,104.028,105.416,NA,104.422
,,1/18/2018,NA,103.962,105.369,NA,104.4
,,1/19/2018,NA,104.07,105.38,NA,104.514
,,1/22/2018,NA,104.111,105.381,NA,104.539
,,1/23/2018,NA,104.209,105.345,NA,104.505
,,1/24/2018,NA,104.205,105.33,NA,104.533
,,1/25/2018,NA,103.938,105.311,NA,104.375
,,1/26/2018,NA,103.792,105.27,NA,104.294
,,1/29/2018,NA,103.647,105.236,NA,104.24
,,1/30/2018,NA,103.737,105.237,NA,104.317
,,1/31/2018,NA,103.732,105.219,NA,104.362
,,2/1/2018,NA,103.815,105.216,NA,104.387
,,2/2/2018,NA,103.747,105.196,NA,104.33
,,2/5/2018,NA,104.055,105.209,NA,104.396
,,2/6/2018,NA,103.954,105.216,NA,104.421
,,2/7/2018,NA,103.832,105.244,NA,104.356
,,2/8/2018,NA,103.799,105.159,NA,104.29
,,2/9/2018,NA,103.767,105.169,NA,104.311
,,2/12/2018,NA,103.754,105.173,NA,104.331
,,2/13/2018,NA,103.795,105.158,NA,104.348
,,2/14/2018,NA,103.627,105.161,NA,104.32
,,2/15/2018,NA,103.516,105.111,NA,104.237
,,2/16/2018,NA,103.76,104.893,NA,104.366
,,2/19/2018,NA,103.719,105.078,NA,104.363
,,2/20/2018,NA,103.745,105.068,NA,104.376
,,2/21/2018,NA,103.803,105.054,NA,104.312
,,2/22/2018,NA,103.772,105.049,NA,104.34
,,2/23/2018,NA,103.753,104.833,NA,104.409
,,2/26/2018,NA,103.709,105.033,NA,104.261
,,2/27/2018,NA,103.686,105.042,NA,104.224
,,2/28/2018,NA,103.591,105.096,NA,104.265
,,3/1/2018,NA,103.692,105.082,NA,104.313
,,3/2/2018,NA,103.593,105.056,NA,104.305
,,3/5/2018,NA,103.513,104.776,NA,104.311
,,3/6/2018,NA,103.082,104.769,NA,104.056
,,3/7/2018,NA,103.04,105.035,NA,104.139
,,3/8/2018,NA,103.144,104.92,NA,104.06
,,3/9/2018,NA,103.18,104.747,NA,104.137
,,3/12/2018,NA,103.206,104.753,NA,104.194
,,3/13/2018,NA,103.199,104.749,NA,104.201
,,3/14/2018,NA,103.28,104.728,NA,104.239
,,3/15/2018,NA,103.246,105.01,NA,104.201
,,3/16/2018,NA,103.23,104.966,NA,104.135
,,3/19/2018,NA,103.126,104.975,NA,104.122
,,3/20/2018,NA,103.034,104.965,NA,104.095
,,3/21/2018,NA,103.021,104.912,NA,104.124
,,3/22/2018,NA,103.191,104.9,NA,104.225
,,3/23/2018,NA,103.126,104.9,NA,104.154
,,3/26/2018,NA,102.997,104.857,NA,104.103
,,3/27/2018,NA,103.184,104.692,NA,104.124
,,3/28/2018,NA,103.13,104.742,NA,104.137
,,3/29/2018,NA,103.099,104.88,NA,104.121
,,3/30/2018,NA,103.099,104.789,NA,104.121
,,4/2/2018,NA,103.172,104.789,NA,104.147
,,4/3/2018,NA,103.052,104.615,NA,104.087
,,4/4/2018,NA,103.065,104.592,NA,104.128
,,4/5/2018,NA,102.963,104.547,NA,104.071
,,4/6/2018,NA,103.05,104.67,NA,104.069
,,4/9/2018,NA,103.048,104.655,NA,104.04
,,4/10/2018,NA,102.926,104.69,NA,104.012
,,4/11/2018,NA,102.956,104.643,NA,104.019
,,4/12/2018,NA,102.959,104.505,NA,104.039
,,4/13/2018,NA,103.033,104.625,NA,104.063
,,4/16/2018,NA,103.01,104.494,NA,103.998
,,4/17/2018,NA,103.207,104.497,NA,104.128
,,4/18/2018,NA,103.158,104.469,NA,104.142
,,4/19/2018,NA,102.696,104.563,NA,104.035
,,4/20/2018,NA,102.896,104.58,NA,104.037
,,4/23/2018,NA,102.976,104.456,NA,104.049
,,4/24/2018,NA,102.964,104.444,NA,104.035
,,4/25/2018,NA,102.901,104.456,NA,103.952
,,4/26/2018,NA,103.047,104.44,NA,103.994
,,4/27/2018,NA,103.094,104.525,NA,104.02
,,4/30/2018,NA,103.2,104.411,NA,104.091
,,5/1/2018,NA,103.101,104.461,NA,104.139
,,5/2/2018,NA,103.187,104.38,NA,104.068
,,5/3/2018,NA,103.335,104.361,NA,104.067
,,5/4/2018,NA,103.327,104.461,NA,104.042
,,5/7/2018,NA,103.311,104.425,NA,104.093
,,5/8/2018,NA,103.241,104.337,NA,104.02
,,5/9/2018,NA,103.214,104.328,NA,104.021
,,5/10/2018,NA,103.263,104.304,NA,104.05
,,5/11/2018,NA,103.237,104.375,NA,104.035
,,5/14/2018,NA,103.063,104.259,NA,103.91
,,5/15/2018,NA,102.941,104.257,NA,103.884
,,5/16/2018,NA,103.001,104.269,NA,103.919
,,5/17/2018,NA,102.909,104.219,NA,103.772
,,5/18/2018,NA,103.011,104.31,NA,103.839
,,5/21/2018,NA,103.113,104.247,NA,103.954
,,5/22/2018,NA,103.107,104.227,NA,103.913
,,5/23/2018,NA,103.175,104.216,NA,103.918
,,5/24/2018,NA,103.291,104.188,NA,103.964
,,5/25/2018,NA,103.547,104.26,NA,104.025
,,5/28/2018,NA,103.616,104.222,NA,104.097
,,5/29/2018,NA,103.809,104.254,NA,104.21
,,5/30/2018,NA,103.72,104.153,NA,104.133
,,5/31/2018,NA,103.496,104.141,NA,104.118
,,6/1/2018,NA,103.414,104.19,NA,103.943
,,6/4/2018,NA,103.3,104.089,NA,103.868
,,6/5/2018,NA,103.374,104.17,NA,103.93
,,6/6/2018,NA,103.136,104.11,NA,103.843
,,6/7/2018,NA,103.186,104.103,NA,103.792
,,6/8/2018,NA,103.323,104.1,NA,103.916
,,6/11/2018,NA,103.116,104.052,NA,103.814
,,6/12/2018,NA,103.167,104.034,NA,103.789
,,6/13/2018,NA,103.147,104.026,NA,103.7
,,6/14/2018,NA,103.429,104.02,NA,103.836
,,6/15/2018,NA,103.616,104.04,NA,103.877
,,6/18/2018,NA,103.665,103.983,NA,103.886
,,6/19/2018,NA,103.741,103.975,NA,103.939
,,6/20/2018,NA,103.698,103.957,NA,103.907
,,6/21/2018,NA,103.867,103.99,NA,103.989
,,6/22/2018,NA,103.827,104,NA,104.014
,,6/25/2018,NA,103.866,103.98,NA,103.97
,,6/26/2018,NA,103.757,103.905,NA,103.971
,,6/27/2018,NA,103.811,103.899,NA,103.967
,,6/28/2018,NA,103.776,103.853,NA,103.928
,,6/29/2018,NA,103.556,103.89,NA,103.816
,,7/2/2018,NA,103.591,103.806,NA,103.826
,,7/3/2018,NA,103.492,103.775,NA,103.742
,,7/4/2018,NA,103.315,103.738,NA,103.658
,,7/5/2018,NA,103.25,103.705,NA,103.633
,,7/6/2018,NA,103.366,103.69,NA,103.687
,,7/9/2018,NA,103.346,103.695,NA,103.612
,,7/10/2018,NA,103.338,103.683,NA,103.591
,,7/11/2018,NA,103.333,103.665,NA,103.58
,,7/12/2018,NA,103.337,103.68,NA,103.611
,,7/13/2018,NA,103.481,103.72,NA,103.626
,,7/16/2018,NA,103.395,103.627,NA,103.62
,,7/17/2018,NA,103.472,103.618,NA,103.611
,,7/18/2018,NA,103.419,103.62,NA,103.574
,,7/19/2018,NA,103.501,103.595,NA,103.586
,,7/20/2018,NA,103.355,103.656,NA,103.593
,,7/23/2018,NA,103.233,103.61,NA,103.522
,,7/24/2018,NA,103.273,103.62,NA,103.491
,,7/25/2018,NA,103.181,103.6,NA,103.44
,,7/26/2018,NA,103.194,103.58,NA,103.448
,,7/27/2018,NA,103.274,103.54,NA,103.456
,,7/30/2018,NA,103.207,103.509,NA,103.437
,,7/31/2018,NA,103.104,103.471,NA,103.375
,,8/1/2018,NA,103.047,103.467,NA,103.354
,,8/2/2018,NA,103.225,103.475,NA,103.464
,,8/3/2018,NA,103.347,103.49,NA,103.531
,,8/6/2018,NA,103.413,103.467,NA,103.572
,,8/7/2018,NA,103.157,103.423,NA,103.429
,,8/8/2018,NA,103.398,103.422,NA,103.464
,,8/9/2018,NA,103.478,103.416,NA,103.535
,,8/10/2018,NA,103.611,103.44,NA,103.57
,,8/13/2018,NA,103.706,103.419,NA,103.583
,,8/14/2018,NA,103.691,103.4,NA,103.608
,,8/15/2018,NA,103.745,103.379,NA,103.604
,,8/16/2018,NA,103.707,103.337,NA,103.637
,,8/17/2018,NA,103.734,103.45,NA,103.593
,,8/20/2018,NA,103.683,103.327,NA,103.57
,,8/21/2018,NA,103.601,103.309,NA,103.484
,,8/22/2018,NA,103.627,103.286,NA,103.481
,,8/23/2018,NA,103.538,103.261,NA,103.475
,,8/24/2018,NA,103.484,103.38,NA,103.457
,,8/27/2018,NA,103.491,103.224,NA,103.351
,,8/28/2018,NA,103.423,103.229,NA,103.394
,,8/29/2018,NA,103.295,103.209,NA,103.367
,,8/30/2018,NA,103.426,103.199,NA,103.358
,,8/31/2018,NA,103.471,103.38,NA,103.488
,,9/3/2018,NA,103.486,103.181,NA,103.435
,,9/4/2018,NA,103.463,103.151,NA,103.431
,,9/5/2018,NA,103.27,103.132,NA,103.316
,,9/6/2018,NA,103.351,103.118,NA,103.368
,,9/7/2018,NA,103.304,103.38,NA,103.307
,,9/10/2018,NA,103.256,103.086,NA,103.286
,,9/11/2018,NA,103.112,103.086,NA,103.271
,,9/12/2018,NA,103.234,103.076,NA,103.298
,,9/13/2018,NA,103.222,103.047,NA,103.284
,,9/14/2018,NA,103.109,103.15,NA,103.257
,,9/17/2018,NA,103.126,103.018,NA,103.226
,,9/18/2018,NA,103.189,103.014,NA,103.231
,,9/19/2018,NA,103.116,103.008,NA,103.25
,,9/20/2018,NA,103.196,102.983,NA,103.215
,,9/21/2018,NA,103.215,103.11,NA,103.286
,,9/24/2018,NA,103.237,102.962,NA,103.268
,,9/25/2018,NA,102.995,102.952,NA,103.164
,,9/26/2018,NA,103.002,102.947,NA,103.163
,,9/27/2018,NA,102.922,102.935,NA,103.163
,,9/28/2018,NA,103.157,103.03,NA,103.222
,,10/1/2018,NA,103.099,102.957,NA,103.244
,,10/2/2018,NA,103.27,102.956,NA,103.306
,,10/3/2018,NA,103.201,102.927,NA,103.243
,,10/4/2018,NA,103.002,102.901,NA,103.207
,,10/5/2018,NA,103.042,102.91,NA,103.198
,,10/8/2018,NA,103.097,102.896,NA,103.246
,,10/9/2018,NA,103.147,102.882,NA,103.252
,,10/10/2018,NA,103.073,102.877,NA,103.235
,,10/11/2018,NA,103.146,102.868,NA,103.234
,,10/12/2018,NA,103.254,102.91,NA,103.267
,,10/15/2018,NA,103.228,102.853,NA,103.287
,,10/16/2018,NA,103.2,102.856,NA,103.242
,,10/17/2018,NA,103.31,102.846,NA,103.295
,,10/18/2018,NA,103.452,102.87,NA,103.337
,,10/19/2018,NA,103.467,102.87,NA,103.347
,,10/22/2018,NA,103.38,102.825,NA,103.285
,,10/23/2018,NA,103.315,102.814,NA,103.294
,,10/24/2018,NA,103.368,102.84,NA,103.299
,,10/25/2018,NA,103.297,102.828,NA,103.266
,,10/26/2018,NA,103.342,102.73,NA,103.241
,,10/29/2018,NA,103.195,102.736,NA,103.171
,,10/30/2018,NA,103.162,102.704,NA,103.171
,,10/31/2018,NA,103.133,102.668,NA,103.151
,,11/1/2018,NA,103.109,102.642,NA,103.11
,,11/2/2018,NA,103.056,102.71,NA,103.07
,,11/5/2018,NA,103.018,102.614,NA,103.043
,,11/6/2018,NA,103.033,102.596,NA,102.991
,,11/7/2018,NA,102.983,102.587,NA,102.965
,,11/8/2018,NA,102.919,102.551,NA,102.95
,,11/9/2018,NA,103.02,102.59,NA,102.971
,,11/12/2018,NA,103.104,102.661,NA,103
,,11/13/2018,NA,102.997,102.516,NA,102.933
,,11/14/2018,NA,102.967,102.525,NA,102.931
,,11/15/2018,NA,103.062,102.503,NA,102.978
,,11/16/2018,NA,102.937,102.59,NA,102.909
,,11/19/2018,NA,102.789,102.474,NA,102.819
,,11/20/2018,NA,102.662,102.47,NA,102.813
,,11/21/2018,NA,102.576,102.453,NA,102.789
,,11/22/2018,NA,102.537,102.433,NA,102.757
,,11/23/2018,NA,102.62,102.52,NA,102.777
,,11/26/2018,NA,102.624,102.407,NA,102.791
,,11/27/2018,NA,102.559,102.406,NA,102.798
,,11/28/2018,NA,102.466,102.394,NA,102.756
,,11/29/2018,NA,102.58,102.371,NA,102.771
,,11/30/2018,NA,102.45,102.46,NA,102.69
,,12/3/2018,NA,102.488,102.361,NA,102.699
,,12/4/2018,NA,102.58,102.345,NA,102.747
,,12/5/2018,NA,102.427,102.342,NA,102.636
,,12/6/2018,NA,102.39,102.317,NA,102.625
,,12/7/2018,NA,102.25,102.389,NA,102.555
,,12/10/2018,NA,102.114,102.318,NA,102.56
,,12/11/2018,NA,102.088,102.313,NA,102.598
,,12/12/2018,NA,102.011,102.302,NA,102.58
,,12/13/2018,NA,102.15,102.279,NA,102.657
,,12/14/2018,NA,102.18,102.279,NA,102.66
,,12/17/2018,NA,102.198,102.253,NA,102.698
,,12/18/2018,NA,102.224,102.247,NA,102.662
,,12/19/2018,NA,102.227,102.235,NA,102.634
,,12/20/2018,NA,102.152,102.3,NA,102.605
,,12/21/2018,NA,102.143,102.26,NA,102.608
,,12/24/2018,NA,102.258,102.288,NA,102.665
,,12/25/2018,NA,102.186,102.26,NA,102.674
,,12/26/2018,NA,102.186,102.26,NA,102.674
,,12/27/2018,NA,102.304,102.115,NA,102.666
,,12/28/2018,NA,102.222,102.023,NA,102.599
,,12/31/2018,NA,102.338,102.185,NA,102.685
,,1/1/2019,NA,102.272,102.182,NA,102.685
,,1/2/2019,NA,102.288,102.048,NA,102.598
,,1/3/2019,NA,102.238,102.041,NA,102.497
,,1/4/2019,NA,102.129,102.08,NA,102.421
,,1/7/2019,NA,102.009,102.007,NA,102.37
,,1/8/2019,NA,101.862,102.02,NA,102.288
,,1/9/2019,NA,101.898,102.009,NA,102.307
,,1/10/2019,NA,101.947,101.982,NA,102.34
,,1/11/2019,NA,101.936,102.01,NA,102.294
,,1/14/2019,NA,101.941,101.95,NA,102.213
,,1/15/2019,NA,101.962,101.949,NA,102.309
,,1/16/2019,NA,101.949,101.931,NA,102.285
,,1/17/2019,NA,101.979,101.96,NA,102.309
,,1/18/2019,NA,101.893,101.96,NA,102.285
,,1/21/2019,NA,101.978,101.89,NA,102.321
,,1/22/2019,NA,102.136,101.899,NA,102.364
,,1/23/2019,NA,102.151,101.906,NA,102.396
,,1/24/2019,NA,102.327,101.87,NA,102.432
,,1/25/2019,NA,102.315,101.89,NA,102.426
,,1/28/2019,NA,102.312,101.88,NA,102.46
,,1/29/2019,NA,102.443,101.87,NA,102.504
,,1/30/2019,NA,102.387,101.843,NA,102.544
,,1/31/2019,NA,102.539,101.84,NA,102.556
,,2/1/2019,NA,102.565,101.84,NA,102.619
,,2/4/2019,NA,102.599,101.828,NA,102.677
,,2/5/2019,NA,102.555,101.806,NA,102.68
,,2/6/2019,NA,102.688,101.784,NA,102.729
,,2/7/2019,NA,102.879,101.78,NA,102.752
,,2/8/2019,NA,102.855,101.77,NA,102.736
,,2/11/2019,NA,102.826,101.737,NA,102.704
,,2/12/2019,NA,102.807,101.722,NA,102.722
,,2/13/2019,NA,102.78,101.75,NA,102.722
,,2/14/2019,NA,102.826,101.705,NA,102.708
,,2/15/2019,NA,102.874,101.72,NA,102.726
,,2/18/2019,NA,102.865,101.697,NA,102.745
,,2/19/2019,NA,102.902,101.71,NA,102.786
,,2/20/2019,NA,102.882,101.687,NA,102.801
,,2/21/2019,NA,102.565,101.64,NA,102.604
,,2/22/2019,NA,102.493,101.66,NA,102.548
,,2/25/2019,NA,102.459,101.613,NA,102.537
,,2/26/2019,NA,102.429,101.595,NA,102.514
,,2/27/2019,NA,102.436,101.59,NA,102.593
,,2/28/2019,NA,102.473,101.588,NA,102.631
,,3/1/2019,NA,102.483,101.58,NA,102.621
,,3/4/2019,NA,102.57,101.539,NA,102.64
,,3/5/2019,NA,102.615,101.526,NA,102.691
,,3/6/2019,NA,102.712,101.521,NA,102.695
,,3/7/2019,NA,102.765,101.507,NA,102.707
,,3/8/2019,NA,102.801,101.46,NA,102.71
,,3/11/2019,NA,102.832,101.48,NA,102.699
,,3/12/2019,NA,102.832,101.459,NA,102.737
,,3/13/2019,NA,102.869,101.467,NA,102.734
,,3/14/2019,NA,102.913,101.429,NA,102.805
,,3/15/2019,NA,102.974,101.43,NA,102.842
,,3/18/2019,NA,103.06,101.416,NA,102.867
,,3/19/2019,NA,103.003,101.402,NA,102.856
,,3/20/2019,NA,103.147,101.397,NA,102.902
,,3/21/2019,NA,103.171,101.373,NA,102.902
,,3/22/2019,NA,103.265,101.37,NA,102.918
,,3/25/2019,NA,103.217,101.362,NA,102.914
,,3/26/2019,NA,103.159,101.35,NA,102.93
,,3/27/2019,NA,103.476,101.34,NA,103.044
,,3/28/2019,NA,103.401,101.317,NA,102.975
,,3/29/2019,NA,103.499,101.3,NA,103.031
,,4/1/2019,NA,103.419,101.29,NA,103.01
,,4/2/2019,NA,103.447,101.28,NA,103.014
,,4/3/2019,NA,103.462,101.27,NA,103.009
,,4/4/2019,NA,103.376,101.25,NA,102.977
,,4/5/2019,NA,103.397,101.28,NA,102.98
,,4/8/2019,NA,103.362,101.23,NA,102.976
,,4/9/2019,NA,103.356,101.26,NA,102.99
,,4/10/2019,NA,103.514,101.2,NA,103.053
,,4/11/2019,NA,103.382,101.18,NA,103.006
,,4/12/2019,NA,103.342,101.2,NA,103.004
,,4/15/2019,NA,103.432,101.18,NA,103.027
,,4/16/2019,NA,103.363,101.15,NA,103.046
,,4/17/2019,NA,103.566,101.11,NA,103.053
,,4/18/2019,NA,103.679,101.1,NA,103.077
,,4/19/2019,NA,103.607,101.115,NA,103.002
,,4/22/2019,NA,103.671,101.115,NA,103.026
,,4/23/2019,NA,103.605,101.09,NA,103.076
,,4/24/2019,NA,103.821,101.1,NA,103.115
,,4/25/2019,NA,103.796,101.07,NA,103.131
,,4/26/2019,NA,103.841,101.06,NA,103.13
,,4/29/2019,NA,103.785,101.04,NA,103.092
,,4/30/2019,NA,103.789,101.03,NA,103.089
,,5/1/2019,NA,103.723,101.033,NA,103.126
,,5/2/2019,NA,103.853,101,NA,103.089
,,5/3/2019,NA,103.819,100.99,NA,103.103
,,5/6/2019,NA,103.883,101.02,NA,103.101
,,5/7/2019,NA,103.975,100.98,NA,103.105
,,5/8/2019,NA,103.87,100.97,NA,103.108
,,5/9/2019,NA,103.753,100.93,NA,103.075
,,5/10/2019,NA,103.762,100.91,NA,103.054
,,5/13/2019,NA,103.72,100.91,NA,103.049
,,5/14/2019,NA,103.799,100.9,NA,103.039
,,5/15/2019,NA,103.886,100.888,NA,103.08
,,5/16/2019,NA,103.768,100.832,NA,103.042
,,5/17/2019,NA,103.805,100.86,NA,103.045
,,5/20/2019,NA,103.786,100.818,NA,102.995
,,5/21/2019,NA,103.713,100.809,NA,102.953
,,5/22/2019,NA,103.74,100.796,NA,102.943
,,5/23/2019,NA,103.752,100.772,NA,102.92
,,5/24/2019,NA,103.773,100.78,NA,102.911
,,5/27/2019,NA,103.815,100.75,NA,102.906
,,5/28/2019,NA,103.805,100.745,NA,102.915
,,5/29/2019,NA,103.871,100.748,NA,102.897
,,5/30/2019,NA,103.784,100.73,NA,102.875
,,5/31/2019,NA,103.971,100.73,NA,102.933
,,6/3/2019,NA,103.813,100.675,NA,102.852
,,6/4/2019,NA,103.787,100.71,NA,102.837
,,6/5/2019,NA,104.011,100.71,NA,102.9
,,6/6/2019,NA,103.723,100.607,NA,102.81
,,6/7/2019,NA,103.896,100.66,NA,102.865
,,6/10/2019,NA,103.878,100.686,NA,102.878
,,6/11/2019,NA,104.032,100.698,NA,102.903
,,6/12/2019,NA,104.073,100.688,NA,102.941
,,6/13/2019,NA,104.04,100.651,NA,102.921
,,6/14/2019,NA,103.983,100.6,NA,102.919
,,6/17/2019,NA,104,100.652,NA,102.919
,,6/18/2019,NA,104.398,100.647,NA,103.08
,,6/19/2019,NA,104.145,100.635,NA,103.031
,,6/20/2019,NA,104.435,100.586,NA,103.12
,,6/21/2019,NA,104.372,100.54,NA,103.081
,,6/24/2019,NA,104.407,100.551,NA,103.101
,,6/25/2019,NA,104.377,100.581,NA,103.111
,,6/26/2019,NA,104.325,100.579,NA,103.062
,,6/27/2019,NA,104.369,100.55,NA,103.077
,,6/28/2019,NA,104.453,100.47,NA,103.066
,,7/1/2019,NA,104.54,100.518,NA,103.099
,,7/2/2019,NA,104.46,100.509,NA,103.096
,,7/3/2019,NA,104.457,100.495,NA,103.062
,,7/4/2019,NA,104.482,100.472,NA,103.084
,,7/5/2019,NA,104.428,100.42,NA,103.069
,,7/8/2019,NA,104.437,100.454,NA,103.05
,,7/9/2019,NA,104.413,100.422,NA,103.034
,,7/10/2019,NA,104.388,100.409,NA,103.042
,,7/11/2019,NA,104.298,100.36,NA,103.007
,,7/12/2019,NA,104.414,100.365,NA,103.041
,,7/15/2019,NA,104.546,100.388,NA,103.05
,,7/16/2019,NA,104.482,100.347,NA,103.06
,,7/17/2019,NA,104.504,100.349,NA,103.049
,,7/18/2019,NA,104.541,100.322,NA,103.056
,,7/19/2019,NA,104.61,100.313,NA,103.077
,,7/22/2019,NA,104.66,100.322,NA,103.075
,,7/23/2019,NA,104.668,100.311,NA,103.076
,,7/24/2019,NA,104.743,100.302,NA,103.104
,,7/25/2019,NA,104.734,100.22,NA,103.077
,,7/26/2019,NA,104.769,100.25,NA,103.03
,,7/29/2019,NA,104.785,100.242,NA,103.055
,,7/30/2019,NA,104.758,100.233,NA,103.06
,,7/31/2019,NA,104.857,100.223,NA,103.065
,,8/1/2019,NA,104.87,100.197,NA,103.06
,,8/2/2019,NA,104.819,100.12,NA,103.044
,,8/5/2019,NA,104.886,100.181,NA,103.06
,,8/6/2019,NA,104.941,100.13,NA,103.065
,,8/7/2019,NA,105.068,100.164,NA,103.134
,,8/8/2019,NA,105.098,100.09,NA,103.11
,,8/9/2019,NA,105.133,100.08,NA,103.117
,,8/12/2019,NA,105.16,100.117,NA,103.135
,,8/13/2019,NA,105.086,100.108,NA,103.109
,,8/14/2019,NA,105.11,100.1,NA,103.123
,,8/15/2019,NA,105.246,100.04,NA,103.16
,,8/16/2019,NA,105.198,100.03,NA,103.145
,,8/19/2019,NA,105.176,100.02,NA,103.124
,,8/20/2019,NA,105.295,100.01,NA,103.13
,,8/21/2019,NA,105.134,100,NA,103.098
,,8/22/2019,NA,104.953,99.96,NA,102.99
,,8/23/2019,NA,105.181,99.95,NA,103.074
,,8/26/2019,NA,105.113,100.007,NA,103.058
,,8/27/2019,NA,105.17,100.007,NA,103.069
,,8/28/2019,NA,105.079,100.007,NA,103.038
,,8/29/2019,NA,105.033,NA,NA,103.063
,,8/30/2019,NA,105.136,NA,NA,103.101
,,9/2/2019,NA,105.139,NA,NA,103.085
,,9/3/2019,NA,105.057,NA,NA,103.068
,,9/4/2019,NA,105.04,NA,NA,103.024
,,9/5/2019,NA,104.807,NA,NA,102.96
,,9/6/2019,NA,104.886,NA,NA,102.964
,,9/9/2019,NA,104.764,NA,NA,102.911
,,9/10/2019,NA,104.751,NA,NA,102.886
,,9/11/2019,NA,104.576,NA,NA,102.851
,,9/12/2019,NA,104.287,NA,NA,102.64
,,9/13/2019,NA,104.331,NA,NA,102.657
