Bonds,,Date,XS0204395213,XS1084568762,XS1167308128,XS1048518358,XS0431928760
,,2/2/2016,NA,81.16,76.16,84.96,NA
,,2/3/2016,NA,80.16,75.569,83.96,NA
,,2/4/2016,NA,81.66,75.767,85.65,NA
,,2/5/2016,NA,84.286,80.021,89.494,NA
,,2/8/2016,NA,81.749,77.506,86.5,NA
,,2/9/2016,NA,81.863,77,86.467,NA
,,2/10/2016,NA,81.863,78.282,86.994,NA
,,2/11/2016,NA,81.749,77.493,86.524,NA
,,2/12/2016,NA,81.749,78.373,86.723,NA
,,2/15/2016,NA,82.767,79.041,88.026,NA
,,2/16/2016,NA,82.126,79.33,88.266,NA
,,2/17/2016,NA,83.517,80.25,89.046,NA
,,2/18/2016,NA,84.288,81.668,89.677,NA
,,2/19/2016,NA,83.711,80.005,88.836,NA
,,2/22/2016,NA,84.17,80.958,89.889,NA
,,2/23/2016,NA,84.298,82.065,90.193,NA
,,2/24/2016,NA,84.558,81.284,90.265,NA
,,2/25/2016,NA,84.596,81.311,90.286,NA
,,2/26/2016,NA,85.687,82.453,90.673,NA
,,2/29/2016,NA,85.749,82.839,90.832,NA
,,3/1/2016,NA,87.649,84.436,92.554,NA
,,3/2/2016,NA,89,85.282,93.456,NA
,,3/3/2016,NA,89.799,85.95,94.117,NA
,,3/4/2016,NA,91.5,86.985,95.055,NA
,,3/7/2016,NA,92.182,88.127,95.958,NA
,,3/8/2016,NA,91.5,88.197,96.192,NA
,,3/9/2016,NA,91.262,88,95.472,NA
,,3/10/2016,NA,92.274,88.519,96.367,NA
,,3/11/2016,NA,95.197,91.71,98.54,NA
,,3/14/2016,NA,96.5,93.035,99.399,NA
,,3/15/2016,NA,94.201,90.111,97.333,NA
,,3/16/2016,NA,93.5,89.2,96.643,NA
,,3/17/2016,NA,92.967,89.452,96.364,NA
,,3/18/2016,NA,93.402,90.17,96.246,NA
,,3/21/2016,NA,93.731,90.22,96.359,NA
,,3/22/2016,NA,93.996,90.45,96.806,NA
,,3/23/2016,NA,94.083,90.648,96.981,NA
,,3/24/2016,NA,93.76,89.941,96.219,NA
,,3/25/2016,NA,93.689,89.941,96.36,NA
,,3/28/2016,NA,93.689,89.919,96.385,NA
,,3/29/2016,NA,93.631,89.826,96.423,NA
,,3/30/2016,NA,93.583,90.029,96.326,NA
,,3/31/2016,NA,93.975,90.689,96.785,NA
,,4/1/2016,NA,94.5,91.288,97.321,NA
,,4/4/2016,NA,95.059,91.696,97.597,NA
,,4/5/2016,NA,95.713,92.233,97.791,NA
,,4/6/2016,NA,96.171,92.471,98.056,NA
,,4/7/2016,NA,95.98,92.598,98.231,NA
,,4/8/2016,NA,95.616,92.055,97.683,NA
,,4/11/2016,NA,97.67,93.279,99.582,NA
,,4/12/2016,NA,98.73,94.302,100.092,NA
,,4/13/2016,NA,98.479,95.359,100.479,NA
,,4/14/2016,NA,98.435,95.471,100.612,NA
,,4/15/2016,NA,98.029,95.252,100.168,NA
,,4/18/2016,NA,97.447,95.092,99.502,NA
,,4/19/2016,NA,99.3,96.157,100.059,NA
,,4/20/2016,NA,99.059,96.332,100.723,NA
,,4/21/2016,NA,99.806,97.318,101.23,NA
,,4/22/2016,NA,100.347,98.02,101.919,NA
,,4/25/2016,NA,98.85,96.219,101.082,NA
,,4/26/2016,NA,97.612,94.885,100.172,NA
,,4/27/2016,NA,97.211,94.858,100.061,NA
,,4/28/2016,NA,97.252,94.877,99.955,NA
,,4/29/2016,NA,98.017,95.587,100.168,NA
,,5/2/2016,NA,98.017,95.644,100.14,NA
,,5/3/2016,NA,97.65,95.311,99.919,NA
,,5/4/2016,NA,96.83,94.347,99.396,NA
,,5/5/2016,NA,97.082,94.689,100.018,NA
,,5/6/2016,NA,96.47,93.93,99.344,NA
,,5/9/2016,NA,95.448,92.618,98.845,NA
,,5/10/2016,NA,94.503,91.75,98.128,NA
,,5/11/2016,NA,94.578,92.032,98.271,NA
,,5/12/2016,NA,94.776,92.299,98.67,NA
,,5/13/2016,NA,94.709,92.437,99.067,NA
,,5/16/2016,NA,95.193,92.548,99.018,NA
,,5/17/2016,NA,95.236,93.35,99.488,NA
,,5/18/2016,NA,95.807,93.339,99.817,NA
,,5/19/2016,NA,95.62,92.677,99.474,NA
,,5/20/2016,NA,95.632,92.702,99.59,NA
,,5/23/2016,NA,95.516,92.17,99.601,NA
,,5/24/2016,NA,95.577,92.32,99.599,NA
,,5/25/2016,NA,96.5,93.446,100.22,NA
,,5/26/2016,NA,97.388,94.413,100.776,NA
,,5/27/2016,NA,97.694,95.026,100.55,NA
,,5/30/2016,NA,98.146,94.968,100.856,NA
,,5/31/2016,NA,98.233,95.367,100.931,NA
,,6/1/2016,NA,97.793,95.096,100.817,NA
,,6/2/2016,NA,97.863,95.036,100.862,NA
,,6/3/2016,NA,98.185,95.253,101.165,NA
,,6/6/2016,NA,98.68,95.721,101.607,NA
,,6/7/2016,NA,99.139,96.51,101.951,NA
,,6/8/2016,NA,99.359,96.732,102.038,NA
,,6/9/2016,NA,99.541,97.075,102.064,NA
,,6/10/2016,NA,99.04,96.315,101.832,NA
,,6/13/2016,NA,98.19,94.901,101.394,NA
,,6/14/2016,NA,97.148,93.402,100.048,NA
,,6/15/2016,NA,97.85,94.594,101.03,NA
,,6/16/2016,NA,97.094,93.983,100.537,NA
,,6/17/2016,NA,97.498,94.561,100.912,NA
,,6/20/2016,NA,98.317,95.519,101.381,NA
,,6/21/2016,NA,98.576,95.664,101.363,NA
,,6/22/2016,NA,98.743,96.239,101.572,NA
,,6/23/2016,NA,98.908,96.352,101.643,NA
,,6/24/2016,NA,98.908,93.655,99.351,NA
,,6/27/2016,NA,96.637,94.029,99.406,NA
,,6/28/2016,NA,97.206,94.814,99.638,NA
,,6/29/2016,NA,98.709,96.673,101.224,NA
,,6/30/2016,NA,99,97.118,101.416,NA
,,7/1/2016,NA,99.493,97.776,101.825,NA
,,7/4/2016,NA,100.046,98.52,102.39,NA
,,7/5/2016,NA,99.884,98.425,102.242,NA
,,7/6/2016,NA,99.443,97.856,101.874,NA
,,7/7/2016,NA,99.891,98.283,102.357,NA
,,7/8/2016,NA,100.007,98.386,102.459,NA
,,7/11/2016,NA,100.519,99.084,102.72,NA
,,7/12/2016,NA,101.081,99.72,103.18,NA
,,7/13/2016,NA,101.17,99.802,103.251,NA
,,7/14/2016,NA,101.158,99.854,103.331,NA
,,7/15/2016,NA,100.75,99.642,103.243,NA
,,7/18/2016,NA,101.028,99.541,103.348,NA
,,7/19/2016,NA,100.54,99.407,102.994,NA
,,7/20/2016,NA,100.472,99.433,103.179,NA
,,7/21/2016,NA,100.586,99.624,102.999,NA
,,7/22/2016,NA,100.757,99.61,103.059,NA
,,7/25/2016,NA,100.841,99.763,103.102,NA
,,7/26/2016,NA,100.863,99.808,103.062,NA
,,7/27/2016,NA,101.19,99.959,103.245,NA
,,7/28/2016,NA,101.066,99.917,103.244,NA
,,7/29/2016,NA,101.412,100.297,103.4,NA
,,8/1/2016,NA,101.72,100.421,103.464,NA
,,8/2/2016,NA,101.66,100.491,103.604,NA
,,8/3/2016,NA,101.574,100.615,103.527,NA
,,8/4/2016,NA,101.728,100.594,103.81,NA
,,8/5/2016,NA,101.864,100.653,103.662,NA
,,8/8/2016,NA,102.32,100.885,104.025,NA
,,8/9/2016,NA,102.19,101.174,103.947,NA
,,8/10/2016,NA,102.453,101.233,103.946,NA
,,8/11/2016,NA,102.4,101.171,103.953,NA
,,8/12/2016,NA,102.55,101.402,104.199,NA
,,8/15/2016,NA,102.582,101.458,104.123,NA
,,8/16/2016,NA,102.69,101.622,104.028,NA
,,8/17/2016,NA,102.69,101.644,104.059,NA
,,8/18/2016,NA,102.63,101.58,103.999,NA
,,8/19/2016,NA,102.348,101.523,104.01,NA
,,8/22/2016,NA,102.34,101.479,103.973,NA
,,8/23/2016,NA,102.423,101.502,104.116,NA
,,8/24/2016,NA,102.495,101.669,104.183,NA
,,8/25/2016,NA,102.542,101.708,104.137,NA
,,8/26/2016,NA,102.527,101.548,104.001,NA
,,8/29/2016,NA,102.585,101.733,104.147,NA
,,8/30/2016,NA,102.529,101.739,104.054,NA
,,8/31/2016,NA,102.487,101.672,104.187,NA
,,9/1/2016,NA,102.433,101.792,104.227,NA
,,9/2/2016,NA,102.467,101.709,103.965,NA
,,9/5/2016,NA,102.477,101.677,104.214,NA
,,9/6/2016,NA,102.475,101.669,104.048,NA
,,9/7/2016,NA,102.572,101.752,104.13,NA
,,9/8/2016,NA,102.615,101.754,104.162,NA
,,9/9/2016,NA,102.546,101.599,104.151,NA
,,9/12/2016,NA,101.384,100.581,103.837,NA
,,9/13/2016,NA,101.695,100.52,103.648,NA
,,9/14/2016,NA,101.557,100.443,103.522,NA
,,9/15/2016,NA,101.492,100.39,103.722,NA
,,9/16/2016,NA,101.298,100.151,103.321,NA
,,9/19/2016,NA,101.35,100.276,103.34,NA
,,9/20/2016,NA,101.331,100.128,103.623,NA
,,9/21/2016,NA,101.371,100.242,103.304,NA
,,9/22/2016,NA,101.703,100.612,103.446,NA
,,9/23/2016,NA,101.734,101.028,103.621,NA
,,9/26/2016,NA,101.691,101.009,103.696,NA
,,9/27/2016,NA,101.718,100.77,103.753,NA
,,9/28/2016,NA,101.796,101.092,103.946,NA
,,9/29/2016,NA,102.028,101.567,104.033,NA
,,9/30/2016,NA,101.91,101.421,104.016,NA
,,10/3/2016,NA,101.891,101.419,103.789,NA
,,10/4/2016,NA,102.035,101.519,104.069,NA
,,10/5/2016,NA,102.069,101.399,103.841,NA
,,10/6/2016,NA,102.152,101.35,103.847,NA
,,10/7/2016,NA,102.156,101.509,103.83,NA
,,10/10/2016,NA,102.156,101.707,104.105,NA
,,10/11/2016,NA,102.408,101.98,103.985,NA
,,10/12/2016,NA,102.293,101.691,104.146,NA
,,10/13/2016,NA,102.43,101.41,104.025,NA
,,10/14/2016,NA,102.35,101.28,104.059,NA
,,10/17/2016,NA,102.316,101.315,104.137,NA
,,10/18/2016,NA,102.53,101.48,104.06,NA
,,10/19/2016,NA,102.78,101.905,104.18,NA
,,10/20/2016,NA,103.38,102.405,104.346,NA
,,10/21/2016,NA,103.125,102.24,104.335,NA
,,10/24/2016,NA,103.28,102.35,104.364,NA
,,10/25/2016,NA,103.555,102.68,104.432,NA
,,10/26/2016,NA,103.68,102.68,104.418,NA
,,10/27/2016,NA,103.68,102.57,104.34,NA
,,10/28/2016,NA,103.43,102.237,104.26,NA
,,10/31/2016,NA,103.28,102.107,104.26,NA
,,11/1/2016,NA,103.28,102.175,104.28,NA
,,11/2/2016,NA,103.165,102.23,104.28,NA
,,11/3/2016,NA,103.07,102.07,104.18,NA
,,11/4/2016,NA,103.04,102,104.18,NA
,,11/7/2016,NA,103.47,102.38,104.08,NA
,,11/8/2016,NA,102.764,102.23,103.659,NA
,,11/9/2016,NA,102.73,102.15,104.055,NA
,,11/10/2016,NA,103.48,102.875,104.26,NA
,,11/11/2016,NA,103.03,102.337,104.195,NA
,,11/14/2016,NA,102.93,102.08,103.88,NA
,,11/15/2016,NA,102.93,102.355,103.94,NA
,,11/16/2016,NA,102.93,102.22,104.18,NA
,,11/17/2016,NA,103.21,102.78,104.23,NA
,,11/18/2016,NA,103.33,102.58,104.24,NA
,,11/21/2016,NA,103.1,102.56,104.11,NA
,,11/22/2016,NA,102.922,102.548,104.169,NA
,,11/23/2016,NA,103.425,103.03,104.23,NA
,,11/24/2016,NA,103.23,102.78,104.305,NA
,,11/25/2016,NA,103.185,102.62,104.305,NA
,,11/28/2016,NA,103.26,102.69,104.34,NA
,,11/29/2016,NA,103.23,102.805,104.43,NA
,,11/30/2016,NA,103.43,103.055,104.313,NA
,,12/1/2016,NA,103.53,103.18,104.805,NA
,,12/2/2016,NA,103.58,103.275,104.598,NA
,,12/5/2016,NA,103.63,103.68,104.519,NA
,,12/6/2016,NA,104,104.43,104.96,NA
,,12/7/2016,NA,104.53,104.73,105.08,NA
,,12/8/2016,NA,104.855,104.78,105.08,NA
,,12/9/2016,NA,105.13,105.09,105.28,NA
,,12/12/2016,NA,104.805,105.21,105.215,NA
,,12/13/2016,NA,105,105.335,105.495,NA
,,12/14/2016,NA,105.022,105.212,105.072,NA
,,12/15/2016,NA,105,105.11,105.01,NA
,,12/16/2016,NA,104.91,105.085,105.03,NA
,,12/19/2016,NA,104.85,105.04,104.94,NA
,,12/20/2016,NA,104.84,105.005,104.93,NA
,,12/21/2016,NA,104.735,105.09,104.93,NA
,,12/22/2016,NA,104.684,104.905,105.041,NA
,,12/23/2016,NA,104.78,104.885,104.785,NA
,,12/26/2016,NA,104.882,105.057,105.007,NA
,,12/27/2016,NA,104.74,104.855,104.73,NA
,,12/28/2016,NA,104.68,105.062,105.02,NA
,,12/29/2016,NA,104.68,105.076,105.143,NA
,,12/30/2016,NA,104.68,104.863,104.805,NA
,,1/2/2017,NA,104.755,104.93,104.805,NA
,,1/3/2017,NA,104.785,104.985,104.93,NA
,,1/4/2017,NA,104.815,104.97,104.93,NA
,,1/5/2017,NA,104.845,105.21,105.055,NA
,,1/6/2017,NA,104.74,105.085,104.98,NA
,,1/9/2017,NA,104.72,104.98,104.98,NA
,,1/10/2017,NA,104.78,104.98,105.082,NA
,,1/11/2017,NA,104.815,105.085,104.98,NA
,,1/12/2017,NA,104.93,105.085,104.89,NA
,,1/13/2017,NA,104.93,105.085,104.855,NA
,,1/16/2017,NA,104.93,105.02,104.82,NA
,,1/17/2017,NA,104.93,104.96,104.855,NA
,,1/18/2017,NA,104.985,105.02,104.93,NA
,,1/19/2017,NA,105.03,105.06,104.99,NA
,,1/20/2017,NA,104.975,105.11,104.875,NA
,,1/23/2017,NA,104.99,105.105,104.875,NA
,,1/24/2017,NA,105.05,105.23,105.01,NA
,,1/25/2017,NA,105.155,105.46,105.055,NA
,,1/26/2017,NA,105.17,105.46,105.03,NA
,,1/27/2017,NA,105.17,105.21,104.98,NA
,,1/30/2017,NA,105.175,105.085,104.98,NA
,,1/31/2017,NA,105.175,105.21,105,NA
,,2/1/2017,NA,105.16,105.04,104.985,NA
,,2/2/2017,NA,105.14,105.085,105.03,NA
,,2/3/2017,NA,105.15,105.21,105.18,NA
,,2/6/2017,NA,105.16,105.125,105.03,NA
,,2/7/2017,NA,105.175,105.22,105.08,NA
,,2/8/2017,NA,105.17,105.23,105.03,NA
,,2/9/2017,NA,105.17,105.28,105.03,NA
,,2/10/2017,NA,105.955,106.16,105.3,NA
,,2/13/2017,NA,106.48,106.84,105.57,NA
,,2/14/2017,NA,106.48,106.91,105.48,NA
,,2/15/2017,NA,106.53,107.28,105.53,NA
,,2/16/2017,NA,106.78,107.47,105.5,NA
,,2/17/2017,NA,106.59,107.47,105.41,NA
,,2/20/2017,NA,106.66,107.41,105.41,NA
,,2/21/2017,NA,106.78,107.535,105.43,NA
,,2/22/2017,NA,106.78,107.82,105.49,NA
,,2/23/2017,NA,106.78,107.9,105.49,NA
,,2/24/2017,NA,106.66,108.2,105.53,NA
,,2/27/2017,NA,106.78,108.16,105.53,NA
,,2/28/2017,NA,106.71,107.91,105.577,NA
,,3/1/2017,NA,106.65,107.985,105.549,NA
,,3/2/2017,NA,106.66,107.97,105.548,NA
,,3/3/2017,NA,106.65,107.94,105.561,NA
,,3/6/2017,NA,106.67,107.91,105.533,NA
,,3/7/2017,NA,106.66,107.91,105.506,NA
,,3/8/2017,NA,106.48,107.53,105.329,NA
,,3/9/2017,NA,105.835,106.622,105.097,NA
,,3/10/2017,NA,105.655,106.339,104.945,NA
,,3/13/2017,NA,105.98,106.255,104.911,NA
,,3/14/2017,NA,104.188,105.332,104.477,NA
,,3/15/2017,NA,104.88,104.88,104.39,NA
,,3/16/2017,NA,105.16,105.155,104.475,NA
,,3/17/2017,NA,105.13,105.39,104.532,NA
,,3/20/2017,NA,105.08,105.28,104.43,NA
,,3/21/2017,NA,105.08,105.265,104.501,NA
,,3/22/2017,NA,104.95,105.155,104.43,NA
,,3/23/2017,NA,104.91,105.06,104.54,NA
,,3/24/2017,NA,104.91,105.09,104.545,NA
,,3/27/2017,NA,104.88,105.04,104.38,NA
,,3/28/2017,NA,104.88,105.03,104.38,NA
,,3/29/2017,NA,104.88,105.01,104.38,NA
,,3/30/2017,NA,104.915,105.03,104.45,NA
,,3/31/2017,NA,105.08,104.925,104.56,NA
,,4/3/2017,NA,104.91,104.9,104.61,NA
,,4/4/2017,NA,104.91,104.88,104.58,NA
,,4/5/2017,NA,105.03,104.885,104.605,NA
,,4/6/2017,NA,105.03,104.925,104.598,NA
,,4/7/2017,NA,104.955,104.91,104.63,NA
,,4/10/2017,NA,104.91,104.905,104.66,NA
,,4/11/2017,NA,104.91,104.86,104.605,NA
,,4/12/2017,NA,104.98,104.91,104.728,NA
,,4/13/2017,NA,104.98,104.86,104.555,NA
,,4/14/2017,NA,105.04,105.107,104.727,NA
,,4/17/2017,NA,105.04,105.107,104.727,NA
,,4/18/2017,NA,104.91,104.78,104.53,NA
,,4/19/2017,NA,104.78,104.69,104.44,NA
,,4/20/2017,NA,104.88,104.705,104.415,NA
,,4/21/2017,NA,105.03,104.68,104.415,NA
,,4/24/2017,NA,105.03,104.87,104.53,NA
,,4/25/2017,NA,105.08,105.005,104.53,NA
,,4/26/2017,NA,105.03,105.03,104.51,NA
,,4/27/2017,NA,105.03,105,104.605,NA
,,4/28/2017,NA,105.03,105.03,104.605,NA
,,5/1/2017,NA,105.116,105.101,104.7,NA
,,5/2/2017,NA,105.03,104.985,104.605,NA
,,5/3/2017,NA,105.16,105.035,104.605,NA
,,5/4/2017,NA,105.16,105.119,104.73,NA
,,5/5/2017,NA,105.015,104.92,104.56,NA
,,5/8/2017,NA,105.01,104.79,104.465,NA
,,5/9/2017,NA,105.005,104.845,104.425,NA
,,5/10/2017,NA,105.025,104.992,104.38,NA
,,5/11/2017,NA,105.025,105.099,104.639,NA
,,5/12/2017,NA,105.03,105.109,104.41,NA
,,5/15/2017,NA,105.28,105.089,104.41,NA
,,5/16/2017,NA,105.74,105.289,104.62,NA
,,5/17/2017,NA,105.8,105.36,104.661,NA
,,5/18/2017,NA,105.555,105.17,104.58,NA
,,5/19/2017,NA,105.53,105.26,104.565,NA
,,5/22/2017,NA,105.58,105.304,104.565,NA
,,5/23/2017,NA,105.68,105.354,104.58,NA
,,5/24/2017,NA,105.78,105.871,104.752,NA
,,5/25/2017,NA,106.08,106.36,104.789,NA
,,5/26/2017,NA,105.98,106.48,104.819,NA
,,5/29/2017,NA,105.9,106.09,104.53,NA
,,5/30/2017,NA,105.925,106.26,104.802,NA
,,5/31/2017,NA,106.14,106.436,104.93,NA
,,6/1/2017,NA,105.945,106.476,104.73,NA
,,6/2/2017,NA,106.18,106.73,104.83,NA
,,6/5/2017,NA,105.98,106.701,104.63,NA
,,6/6/2017,NA,105.98,106.761,104.749,NA
,,6/7/2017,NA,106.18,106.98,104.885,NA
,,6/8/2017,NA,106.18,106.78,104.93,NA
,,6/9/2017,NA,106.18,107.14,105.03,NA
,,6/12/2017,NA,106,107.135,104.855,NA
,,6/13/2017,NA,106.43,107.61,105.055,NA
,,6/14/2017,NA,106.75,108.015,104.989,NA
,,6/15/2017,NA,106.93,108.075,105.18,NA
,,6/16/2017,NA,106.93,108.165,105.18,NA
,,6/19/2017,NA,106.915,108.25,105.004,NA
,,6/20/2017,NA,106.93,108.28,104.98,NA
,,6/21/2017,NA,106.85,108.45,104.98,NA
,,6/22/2017,NA,106.755,107.965,104.943,NA
,,6/23/2017,NA,106.76,108.211,104.98,NA
,,6/26/2017,NA,106.7,108.192,104.98,NA
,,6/27/2017,NA,106.7,108.114,104.83,NA
,,6/28/2017,NA,106.6,108.04,104.73,NA
,,6/29/2017,NA,106.575,107.992,104.605,NA
,,6/30/2017,NA,106.515,107.88,104.68,NA
,,7/3/2017,NA,106.53,107.645,104.64,NA
,,7/4/2017,NA,106.55,107.71,104.585,NA
,,7/5/2017,NA,106.45,107.755,104.59,NA
,,7/6/2017,NA,106.43,107.708,104.28,NA
,,7/7/2017,NA,106.61,107.482,104.46,NA
,,7/10/2017,NA,106.525,107.41,104.255,NA
,,7/11/2017,NA,106.63,107.57,104.43,NA
,,7/12/2017,NA,106.48,107.535,104.33,NA
,,7/13/2017,NA,106.705,107.61,104.435,NA
,,7/14/2017,NA,106.705,107.87,104.43,NA
,,7/17/2017,NA,106.78,107.827,104.43,NA
,,7/18/2017,NA,106.86,107.891,104.43,NA
,,7/19/2017,NA,106.765,108.235,104.43,NA
,,7/20/2017,NA,106.86,108.177,104.48,NA
,,7/21/2017,NA,106.86,108.415,104.43,NA
,,7/24/2017,NA,106.86,108.375,104.38,NA
,,7/25/2017,NA,106.78,108.445,104.385,NA
,,7/26/2017,NA,106.86,108.465,104.43,NA
,,7/27/2017,NA,106.805,108.585,104.38,NA
,,7/28/2017,NA,106.88,108.71,104.39,NA
,,7/31/2017,NA,107.055,108.98,104.39,NA
,,8/1/2017,NA,106.905,109.16,104.38,NA
,,8/2/2017,NA,106.839,109.285,104.48,NA
,,8/3/2017,NA,106.938,109.38,104.53,NA
,,8/4/2017,NA,107.11,109.85,104.53,NA
,,8/7/2017,NA,106.927,109.875,104.53,NA
,,8/8/2017,NA,107.05,109.765,104.405,NA
,,8/9/2017,NA,106.65,109.494,104.18,NA
,,8/10/2017,NA,106.639,109.258,104.099,NA
,,8/11/2017,NA,106.562,109.03,104.26,NA
,,8/14/2017,NA,106.648,109.18,104.3,NA
,,8/15/2017,NA,106.669,109.23,104.3,NA
,,8/16/2017,NA,106.697,108.971,104.305,NA
,,8/17/2017,NA,106.711,108.985,104.275,NA
,,8/18/2017,NA,106.59,109.014,104.255,NA
,,8/21/2017,NA,106.548,108.869,104.18,NA
,,8/22/2017,NA,106.66,108.807,104.18,NA
,,8/23/2017,NA,106.592,108.799,104.18,NA
,,8/24/2017,NA,106.543,108.645,104.18,NA
,,8/25/2017,NA,106.48,108.73,104.14,NA
,,8/28/2017,NA,106.48,108.86,104.185,NA
,,8/29/2017,NA,106.475,108.73,104.13,NA
,,8/30/2017,NA,106.48,108.725,104.105,NA
,,8/31/2017,NA,106.49,108.73,104.105,NA
,,9/1/2017,NA,106.414,108.65,104.03,NA
,,9/4/2017,NA,106.413,108.604,104.03,NA
,,9/5/2017,NA,106.375,108.652,104.03,NA
,,9/6/2017,NA,106.339,108.38,104.03,NA
,,9/7/2017,NA,106.41,108.63,103.83,NA
,,9/8/2017,NA,106.343,108.514,104.02,NA
,,9/11/2017,NA,106.35,108.577,104.02,NA
,,9/12/2017,NA,106.312,108.384,104.03,NA
,,9/13/2017,NA,106.336,108.48,104.105,NA
,,9/14/2017,NA,106.385,108.325,103.8,NA
,,9/15/2017,NA,106.326,108.32,103.855,NA
,,9/18/2017,NA,106.35,108.48,103.83,NA
,,9/19/2017,NA,106.36,108.385,103.795,NA
,,9/20/2017,NA,106.391,108.39,103.905,NA
,,9/21/2017,NA,106.53,108.55,104,NA
,,9/22/2017,NA,106.275,108.59,103.875,NA
,,9/25/2017,NA,106.545,108.58,103.985,NA
,,9/26/2017,NA,106.436,108.61,104.02,NA
,,9/27/2017,NA,106.351,108.645,104.055,NA
,,9/28/2017,NA,106.458,108.602,104.02,NA
,,9/29/2017,NA,106.73,108.615,104.09,NA
,,10/2/2017,NA,106.11,108.925,104.12,NA
,,10/3/2017,NA,106.527,108.544,103.81,NA
,,10/4/2017,NA,106.553,108.835,103.975,NA
,,10/5/2017,NA,106.185,108.781,103.965,NA
,,10/6/2017,NA,106.564,109,104.145,NA
,,10/9/2017,NA,106.579,108.805,103.935,NA
,,10/10/2017,NA,106.935,109.18,104.135,NA
,,10/11/2017,NA,106.653,109.105,104.135,NA
,,10/12/2017,NA,107.045,109.315,104.005,NA
,,10/13/2017,NA,106.856,109.235,104.195,NA
,,10/16/2017,NA,107.01,109.506,104.115,NA
,,10/17/2017,NA,106.79,109.545,104.13,NA
,,10/18/2017,NA,107.42,110.057,104.18,NA
,,10/19/2017,NA,107.235,110.22,104.175,NA
,,10/20/2017,NA,107.13,110.23,103.97,NA
,,10/23/2017,NA,107.33,110.399,104.17,NA
,,10/24/2017,NA,107.285,110.281,104.14,NA
,,10/25/2017,NA,107.12,110.195,104.11,NA
,,10/26/2017,NA,107.14,110.22,104.105,NA
,,10/27/2017,NA,107.183,110.33,103.91,NA
,,10/30/2017,NA,107.215,110.475,104.105,NA
,,10/31/2017,NA,107.207,110.225,103.862,NA
,,11/1/2017,NA,107.255,110.47,104.1,NA
,,11/2/2017,NA,107.216,110.315,103.9,NA
,,11/3/2017,NA,107.191,110.49,104.06,NA
,,11/6/2017,NA,107.125,110.275,104.035,NA
,,11/7/2017,NA,107.156,110.275,104.035,NA
,,11/8/2017,NA,107.043,110.46,103.98,NA
,,11/9/2017,NA,106.795,109.925,103.83,NA
,,11/10/2017,NA,106.805,109.83,103.83,NA
,,11/13/2017,NA,106.765,109.94,103.83,NA
,,11/14/2017,NA,106.749,109.725,103.77,NA
,,11/15/2017,NA,106.496,109.22,103.555,NA
,,11/16/2017,NA,106.598,109.23,103.61,NA
,,11/17/2017,NA,106.527,109.07,103.4,NA
,,11/20/2017,NA,106.504,109.235,103.405,NA
,,11/21/2017,NA,106.651,109.665,103.635,NA
,,11/22/2017,NA,106.78,109.805,103.73,NA
,,11/23/2017,NA,106.664,109.35,103.615,NA
,,11/24/2017,NA,106.43,109.535,103.375,NA
,,11/27/2017,NA,106.682,109.73,103.655,NA
,,11/28/2017,NA,106.7,109.41,103.675,NA
,,11/29/2017,NA,106.63,109.46,103.635,NA
,,11/30/2017,NA,106.633,109.37,103.43,NA
,,12/1/2017,NA,106.62,109.28,103.605,NA
,,12/4/2017,NA,106.601,109.37,103.6,NA
,,12/5/2017,NA,106.603,109.37,103.63,NA
,,12/6/2017,NA,106.639,109.044,103.375,NA
,,12/7/2017,NA,106.62,109.284,103.175,NA
,,12/8/2017,NA,106.58,109.24,103.61,NA
,,12/11/2017,NA,106.567,109.275,103.595,NA
,,12/12/2017,NA,106.56,109.25,103.58,NA
,,12/13/2017,NA,106.537,109.05,103.355,NA
,,12/14/2017,NA,106.574,109.225,103.47,NA
,,12/15/2017,NA,106.556,109.299,102.757,NA
,,12/18/2017,NA,106.071,109.238,103.404,NA
,,12/19/2017,NA,106.556,109.266,103.425,NA
,,12/20/2017,NA,106.589,108.999,103.384,NA
,,12/21/2017,NA,106.518,109.009,103.4,NA
,,12/22/2017,NA,106.007,109.057,103.149,NA
,,12/25/2017,NA,106.5,109.118,103.149,NA
,,12/26/2017,NA,106.5,109.118,103.452,NA
,,12/27/2017,NA,105.995,109.264,103.142,NA
,,12/28/2017,NA,106.547,109.254,102.925,NA
,,12/29/2017,NA,106.5,109.253,102.959,NA
,,1/1/2018,NA,106.5,109.262,103.478,NA
,,1/2/2018,NA,106.496,108.959,103.367,NA
,,1/3/2018,NA,106.529,109.278,103.178,NA
,,1/4/2018,NA,106.537,108.835,103.39,NA
,,1/5/2018,NA,106.527,109.318,103.181,NA
,,1/8/2018,NA,106.079,109.37,103.191,NA
,,1/9/2018,NA,106.578,109.343,103.195,NA
,,1/10/2018,NA,106.567,109.052,103.193,NA
,,1/11/2018,NA,106.21,109.278,103.374,NA
,,1/12/2018,NA,106.513,109.278,103.368,NA
,,1/15/2018,NA,106.463,108.793,103.145,NA
,,1/16/2018,NA,106.482,108.989,103.33,NA
,,1/17/2018,NA,106.471,109.29,103.036,NA
,,1/18/2018,NA,106.419,108.993,103.291,NA
,,1/19/2018,NA,106.476,109.006,103.263,NA
,,1/22/2018,NA,106.48,108.791,103.039,NA
,,1/23/2018,NA,106.474,109.237,103.02,NA
,,1/24/2018,NA,106.477,108.75,103.02,NA
