Bonds,,Date,XS0162513211,XS0419267595,XS0982019126,XS0148579153,XS0412842857,XS0170641426,XS0367884375,XS0385754733,XS0361244667,XS0361244402,XS0408095387,XS0410299357,XS0322977223
,,4/17/2015,164.38,NA,117.838,112.878,134.604,,NA,101.7,125.498,NA,103.867,NA,112.771
,,4/20/2015,164.21,NA,117.772,112.82,134.524,,NA,101.72,125.49,NA,103.92,NA,112.747
,,4/21/2015,163.45,NA,117.69,112.804,134.489,,NA,101.701,125.334,NA,103.849,NA,112.713
,,4/22/2015,162.175,NA,117.396,112.753,134.246,,NA,101.672,125.084,NA,103.89,NA,112.655
,,4/23/2015,161.799,NA,117.584,112.605,134.274,,NA,101.73,125.291,NA,103.789,NA,112.637
,,4/24/2015,161.308,NA,117.271,112.721,134.243,,NA,101.684,125.301,NA,103.833,NA,112.64
,,4/27/2015,160.572,NA,117.091,112.717,134.443,,NA,101.802,125.227,NA,103.822,NA,112.642
,,4/28/2015,160.116,NA,116.953,112.565,134.155,,NA,101.581,125.117,NA,103.742,NA,112.619
,,4/29/2015,156.929,NA,116.746,112.58,133.728,,NA,101.526,124.897,NA,103.664,NA,112.455
,,4/30/2015,155.411,NA,115.27,112.535,133.449,,NA,101.531,124.805,NA,103.72,NA,112.382
,,5/1/2015,155.541,NA,115.878,112.529,133.498,,NA,101.761,124.82,NA,103.773,NA,112.396
,,5/4/2015,152.551,NA,114.643,112.526,133.281,,NA,101.496,124.405,NA,103.644,NA,112.393
,,5/5/2015,151.67,NA,114.48,112.165,133.236,,NA,101.484,124.573,NA,103.631,NA,112.356
,,5/6/2015,149.708,NA,114.117,112.462,132.886,,NA,101.43,124.424,NA,103.612,NA,112.32
,,5/7/2015,150.022,NA,114.318,112.29,132.814,,NA,101.396,124.639,NA,103.57,NA,112.305
,,5/8/2015,149.802,NA,113.828,112.461,133.3,,NA,101.381,124.7,NA,103.561,NA,112.299
,,5/11/2015,148.219,NA,113.274,112.42,133.114,,NA,101.42,124.444,NA,103.555,NA,112.256
,,5/12/2015,147.205,NA,112.579,112.372,132.827,,NA,101.351,124.46,NA,103.531,NA,112.221
,,5/13/2015,145.584,NA,112.335,112.37,132.734,,NA,101.336,124.263,NA,103.508,NA,112.187
,,5/14/2015,146.045,NA,112.454,112.279,132.533,,NA,101.291,124.484,NA,103.471,NA,112.143
,,5/15/2015,147.554,NA,112.69,112.297,132.838,,NA,101.28,124.458,NA,103.459,NA,112.156
,,5/18/2015,147.334,NA,112.665,112.257,132.554,,NA,101.261,124.423,NA,103.445,NA,112.15
,,5/19/2015,147.842,NA,112.893,112.253,132.639,,NA,101.246,124.41,NA,103.436,NA,112.151
,,5/20/2015,146.942,NA,112.721,112.259,132.529,,NA,101.243,124.536,NA,103.427,NA,112.184
,,5/21/2015,146.592,NA,112.186,112.208,132.387,,NA,101.213,124.571,NA,103.385,NA,112.15
,,5/22/2015,146.454,NA,112.14,112.231,132.108,,NA,101.199,124.459,NA,103.269,NA,112.135
,,5/25/2015,146.754,NA,112.22,112.174,132.108,,NA,101.199,124.435,NA,103.36,NA,112.117
,,5/26/2015,147.746,NA,112.453,111.92,132.118,,NA,101.151,124.536,NA,103.243,NA,112.127
,,5/27/2015,147.146,NA,112.482,111.915,132.114,,NA,101.136,124.533,NA,103.222,NA,112.111
,,5/28/2015,146.942,NA,112.611,111.5,131.78,,NA,101.096,124.361,NA,102.942,NA,111.935
,,5/29/2015,146.806,NA,112.611,111.968,131.894,,NA,101.08,123.948,NA,102.927,NA,111.959
,,6/1/2015,145.532,NA,111.967,111.628,131.876,,NA,101.065,123.475,NA,103.342,NA,111.951
,,6/2/2015,142.646,NA,110.764,111.859,131.228,,NA,101.05,123.297,NA,103.325,NA,111.838
,,6/3/2015,139.448,NA,109.326,111.801,130.783,,NA,101.042,122.656,NA,103.312,NA,111.714
,,6/4/2015,138.902,NA,109.628,111.732,131.106,,NA,101.012,123.102,NA,103.269,NA,111.702
,,6/5/2015,138.175,NA,109.168,111.715,130.819,,NA,100.986,122.992,NA,103.252,NA,111.691
,,6/8/2015,137.131,NA,108.735,111.693,130.715,,NA,100.97,122.823,NA,103.237,NA,111.626
,,6/9/2015,135.4,NA,107.621,111.302,130.189,,NA,100.965,122.602,NA,103.217,NA,111.537
,,6/10/2015,134.023,NA,107.075,111.613,130.171,,NA,100.948,122.666,NA,103.195,NA,111.562
,,6/11/2015,135.524,NA,107.716,111.589,130.038,,NA,100.899,122.611,NA,103.144,NA,111.54
,,6/12/2015,135.732,NA,107.03,111.535,129.777,,NA,100.881,122.609,NA,103.125,NA,111.5
,,6/15/2015,136.464,NA,107.819,111.543,129.265,,NA,100.889,122.611,NA,103.107,NA,111.497
,,6/16/2015,136.074,NA,107.821,111.186,129.483,,NA,100.872,122.497,NA,103.094,NA,111.499
,,6/17/2015,136.746,NA,107.627,111.54,129.548,,NA,100.83,122.477,NA,103.08,NA,111.463
,,6/18/2015,135.472,NA,106.758,110.71,128.17,,NA,100.801,122.173,NA,103.041,NA,110.98
,,6/19/2015,136.147,NA,106.99,111.145,129,,NA,100.782,122.366,NA,103.01,NA,110.98
,,6/22/2015,133.92,NA,106.276,110.745,128.124,,NA,100.762,122.189,NA,103.004,NA,111.33
,,6/23/2015,133.649,NA,106.198,111.423,128.621,,NA,100.74,122.175,NA,102.991,NA,111.296
,,6/24/2015,134.393,NA,106.71,111.44,128.465,,NA,101.003,122.137,NA,102.976,NA,111.272
,,6/25/2015,133.279,NA,106.383,111.384,128.631,,NA,100.709,122.221,NA,102.933,NA,111.274
,,6/26/2015,132.002,NA,106.023,111.305,128.434,,NA,100.693,122.1,NA,102.918,NA,111.212
,,6/29/2015,133.629,NA,106.864,111.296,128.654,,NA,100.58,122.134,NA,102.953,NA,111.222
,,6/30/2015,132.804,NA,106.735,111.297,128.128,,NA,100.666,122.189,NA,102.91,NA,111.217
,,7/1/2015,131.429,NA,106.319,111.285,128.18,,NA,100.652,122.167,NA,102.894,NA,111.218
,,7/2/2015,131.811,NA,105.89,111.296,128.19,,NA,100.611,122.125,NA,102.732,NA,111.175
,,7/3/2015,133.069,NA,106.743,111.242,128.41,,NA,100.603,122.346,NA,102.815,NA,111.197
,,7/6/2015,133.784,NA,107.195,111.202,128.427,,NA,100.593,122.327,NA,102.802,NA,111.112
,,7/7/2015,134.892,NA,107.357,111.208,128.638,,NA,100.58,121.986,NA,102.808,NA,111.121
,,7/8/2015,135.754,NA,107.496,111.147,128.28,,NA,100.565,122.17,NA,102.797,NA,111.18
,,7/9/2015,134.122,NA,106.691,111.082,128.493,,NA,100.53,122.107,NA,102.75,NA,111.024
,,7/10/2015,132.263,NA,106.067,111.05,127.908,,NA,100.53,121.776,NA,102.729,NA,110.954
,,7/13/2015,132.734,NA,106.468,111.067,128.124,,NA,100.49,121.929,NA,102.73,NA,110.95
,,7/14/2015,133.022,NA,106.712,111.06,128.409,,NA,100.487,121.964,NA,102.706,NA,110.93
,,7/15/2015,134.97,NA,107.404,111.07,128.54,,NA,100.48,122.19,NA,102.697,NA,110.956
,,7/16/2015,134.495,NA,107.524,111.06,128.566,,NA,100.43,122.06,NA,102.649,NA,110.91
,,7/17/2015,136.23,NA,107.917,111.025,128.56,,NA,100.43,122.052,NA,102.64,NA,110.956
,,7/20/2015,136.89,NA,108.177,110.985,128.935,,NA,100.43,122.119,NA,102.624,NA,110.914
,,7/21/2015,136.723,NA,108.284,110.9,128.965,,NA,100.383,122.017,NA,102.607,NA,110.925
,,7/22/2015,136.768,NA,108.446,110.943,128.83,,NA,100.38,122.092,NA,102.6,NA,110.915
,,7/23/2015,137.35,NA,108.686,110.85,128.87,,NA,100.332,122.131,NA,102.548,NA,110.908
,,7/24/2015,138.272,NA,108.969,110.878,129.005,,NA,100.33,122.101,NA,102.533,NA,110.863
,,7/27/2015,138.574,NA,109.16,110.86,129.126,,NA,100.33,122.085,NA,102.53,NA,110.86
,,7/28/2015,138.298,NA,108.901,110.849,129.168,,NA,100.29,122.094,NA,102.51,NA,110.844
,,7/29/2015,138.051,NA,108.941,110.853,129.06,,NA,100.286,122.098,NA,102.5,NA,110.851
,,7/30/2015,139.093,NA,109.277,110.82,129.155,,NA,100.243,122.237,NA,102.463,NA,110.824
,,7/31/2015,139.35,NA,109.376,110.799,129.319,,NA,100.23,122.105,NA,102.448,NA,110.785
,,8/3/2015,139.712,NA,109.598,110.787,129.34,,NA,100.23,122.241,NA,102.43,NA,110.799
,,8/4/2015,138.939,NA,109.328,110.764,129.31,,NA,100.23,121.996,NA,102.414,NA,110.769
,,8/5/2015,136.878,NA,108.731,110.755,129.11,,NA,100.18,121.859,NA,102.4,NA,110.765
,,8/6/2015,137.496,NA,108.905,110.708,129.12,,NA,100.18,121.932,NA,102.351,NA,110.713
,,8/7/2015,138.036,NA,109.392,110.709,129.29,,NA,100.13,122.015,NA,102.345,NA,110.76
,,8/10/2015,137.493,NA,109.051,110.683,129.15,,NA,100.13,121.945,NA,102.328,NA,110.736
,,8/11/2015,138.687,NA,109.545,110.676,129.28,,NA,100.103,121.983,NA,102.32,NA,110.734
,,8/12/2015,137.404,NA,109.094,110.652,129.226,,NA,100.102,121.943,NA,102.3,NA,110.728
,,8/13/2015,137.366,NA,109.317,110.591,129.005,,NA,100.059,121.999,NA,102.25,NA,110.698
,,8/14/2015,136.842,NA,109.063,110.561,129.252,,NA,100.05,121.952,NA,102.237,NA,110.692
,,8/17/2015,137.279,NA,109.13,110.51,128.99,,NA,100.04,121.909,NA,102.23,NA,110.566
,,8/18/2015,136.235,NA,108.919,110.495,128.78,,NA,100.023,121.747,NA,102.21,NA,110.621
,,8/19/2015,136.776,NA,109.191,110.483,128.69,,NA,100.01,121.848,NA,102.2,NA,110.59
,,8/20/2015,136.808,NA,109.198,110.4,128.735,,NA,99.979,121.72,NA,102.145,NA,110.538
,,8/21/2015,136.938,NA,108.43,110.411,128.635,,NA,99.954,121.593,NA,102.131,NA,110.503
,,8/24/2015,135.19,NA,108.77,110.375,128.325,,NA,99.929,121.49,NA,102.117,NA,110.444
,,8/25/2015,133.262,NA,107.794,110.356,127.865,,NA,99.899,121.384,NA,102,NA,110.37
,,8/26/2015,132.819,NA,107.589,110.385,127.94,,NA,99.893,121.214,NA,102.085,NA,110.347
,,8/27/2015,132.582,NA,107.524,110.256,127.77,,NA,99.852,121.179,NA,102.045,NA,110.291
,,8/28/2015,132.195,NA,107.339,110.183,127.495,,NA,99.839,121.091,NA,101.95,NA,110.257
,,8/31/2015,131.793,NA,106.832,110.179,127.325,,NA,99.823,120.877,NA,102.011,NA,110.217
,,9/1/2015,130.909,NA,106.631,110.182,127.18,,NA,99.806,121.046,NA,102.029,NA,110.241
,,9/2/2015,130.946,NA,106.578,110.249,127.06,,NA,99.788,120.978,NA,101.979,NA,110.231
,,9/3/2015,131.574,NA,106.952,110.174,127.275,,NA,99.73,121.2,NA,101.945,NA,110.254
,,9/4/2015,132.316,NA,107.308,110.128,127.265,,NA,99.73,121.19,NA,101.9,NA,110.24
,,9/7/2015,130.89,NA,107.054,110.15,127.215,,NA,99.73,121.041,NA,101.916,NA,110.192
,,9/8/2015,130.633,NA,106.755,110.092,127.09,,NA,99.73,120.995,NA,101.9,NA,110.175
,,9/9/2015,127.6,NA,106.759,110.064,127.02,,NA,NA,121.029,NA,101.86,NA,110.145
,,9/10/2015,123.342,NA,106.602,109.976,126.92,,NA,NA,120.727,NA,101.8,NA,110.22
,,9/11/2015,123.011,NA,106.163,109.997,127.07,,NA,NA,120.605,NA,101.828,NA,110.04
,,9/14/2015,123.777,NA,105.696,110.05,126.63,,NA,NA,120.503,NA,101.75,NA,110.033
,,9/15/2015,123.777,NA,104.168,109.893,124.655,,NA,NA,119.596,NA,101.767,NA,109.83
,,9/16/2015,118.77,NA,102.279,109.8,124.045,,NA,NA,119.259,NA,101.75,NA,109.803
,,9/17/2015,119.703,NA,102.059,109.75,124.38,,NA,NA,119.32,NA,101.715,NA,109.724
,,9/18/2015,121.486,NA,102.473,109.688,125.04,,NA,NA,119.239,NA,101.707,NA,109.74
,,9/21/2015,120.73,NA,102.436,109.75,124.96,,NA,NA,119.228,NA,101.65,NA,109.704
,,9/22/2015,121.846,NA,102.889,109.682,125.192,,NA,NA,119.198,NA,101.675,NA,109.697
,,9/23/2015,121.775,NA,102.776,109.65,124.955,,NA,NA,119.135,NA,101.661,NA,109.676
,,9/24/2015,122.139,NA,102.606,109.59,124.731,,NA,NA,118.907,NA,101.619,NA,109.531
,,9/25/2015,121.346,NA,102.388,109.573,124.589,,NA,NA,118.875,NA,101.599,NA,109.558
,,9/28/2015,121.4,NA,102.365,109.55,123.905,,NA,NA,118.829,NA,101.591,NA,109.524
,,9/29/2015,120.523,NA,102.068,109.497,123.655,,NA,NA,118.663,NA,101.5,NA,109.45
,,9/30/2015,119.709,NA,102.124,109.47,123.595,,NA,NA,118.634,NA,101.5,NA,109.498
,,10/1/2015,120.18,NA,102.346,109.5,123.66,,NA,NA,118.763,NA,101.521,NA,109.474
,,10/2/2015,120.931,NA,102.53,109.463,123.655,,NA,NA,118.737,NA,101.45,NA,109.486
,,10/5/2015,120.333,NA,102.219,109.407,123.52,,NA,NA,118.628,NA,101.498,NA,109.423
,,10/6/2015,119.813,NA,102.347,109.42,123.56,,NA,NA,118.759,NA,101.4,NA,109.426
,,10/7/2015,120.059,NA,102.419,109.391,123.75,,NA,NA,118.767,NA,101.4,NA,109.421
,,10/8/2015,120.416,NA,102.52,109.42,123.75,,NA,NA,118.739,NA,101.428,NA,109.395
,,10/9/2015,120.704,NA,102.596,109.38,123.92,,NA,NA,118.728,NA,101.414,NA,109.42
,,10/12/2015,122.999,NA,105.029,109.659,126.52,,NA,NA,119.674,NA,101.403,NA,109.6
,,10/13/2015,125.246,NA,105.275,109.48,126.66,,NA,NA,119.882,NA,101.35,NA,109.607
,,10/14/2015,125.984,NA,105.757,109.45,126.84,,NA,NA,120.032,NA,101.3,NA,109.596
,,10/15/2015,125.444,NA,105.8,109.459,126.795,,NA,NA,119.952,NA,101.35,NA,109.563
,,10/16/2015,125.729,NA,106.082,109.4,126.86,,NA,NA,120.102,NA,101.25,NA,109.57
,,10/19/2015,125.595,NA,106.065,109.4,126.835,,NA,NA,120.033,NA,101.307,NA,109.584
,,10/20/2015,124.473,NA,105.609,109.35,126.1,,NA,NA,119.937,NA,101.28,NA,109.534
,,10/21/2015,125.701,NA,106.032,109.42,126.27,,NA,NA,120.091,NA,101.263,NA,109.557
,,10/22/2015,126.404,NA,106.416,109.52,126.63,,NA,NA,120.326,NA,101.15,NA,109.614
,,10/23/2015,126.677,NA,106.825,109.435,126.815,,NA,NA,120.361,NA,101.15,NA,109.675
,,10/26/2015,127.337,NA,107.075,109.473,126.865,,NA,NA,120.585,NA,101.15,NA,109.753
,,10/27/2015,128.716,NA,107.431,109.4,126.98,,NA,NA,120.613,NA,101.1,NA,109.723
,,10/28/2015,128.779,NA,107.041,109.475,126.965,,NA,NA,120.569,NA,101.147,NA,109.738
,,10/29/2015,127.449,NA,106.776,109.52,126.67,,NA,NA,120.554,NA,101.05,NA,109.706
,,10/30/2015,127.662,NA,106.691,109.3,126.665,,NA,NA,120.654,NA,101.085,NA,109.658
,,11/2/2015,126.852,NA,106.459,109.384,126.59,,NA,NA,120.584,NA,101.12,NA,109.631
,,11/3/2015,126.481,NA,106.393,109.389,126.65,,NA,NA,120.71,NA,101.1,NA,109.664
,,11/4/2015,126.129,NA,106.452,109.353,126.7,,NA,NA,120.621,NA,101.09,NA,109.627
,,11/5/2015,125.936,NA,106.342,109.32,126.64,,NA,NA,120.656,NA,101.04,NA,109.61
,,11/6/2015,125.02,NA,105.86,109.266,126.415,,NA,NA,120.478,NA,101.03,NA,109.52
,,11/9/2015,124.819,NA,106.105,109.315,126.635,,NA,NA,120.78,NA,100.984,NA,109.59
,,11/10/2015,125.116,NA,106.125,109.14,126.76,,NA,NA,120.803,NA,100.99,NA,109.34
,,11/11/2015,125.49,NA,106.298,109.34,126.815,,NA,NA,120.785,NA,100.956,NA,109.622
,,11/12/2015,125.978,NA,106.398,109.249,126.62,,NA,NA,120.893,NA,100.911,NA,109.107
,,11/13/2015,125.67,NA,106.529,109.257,126.525,,NA,NA,120.7,NA,100.897,NA,109.114
,,11/16/2015,125.495,NA,106.397,109.236,126.52,,NA,NA,120.645,NA,100.895,NA,109.571
,,11/17/2015,125.94,NA,106.454,109.231,126.495,,NA,NA,120.73,NA,100.88,NA,109.569
,,11/18/2015,125.944,NA,106.397,109.22,126.435,,NA,NA,120.6,NA,100.87,NA,109.567
,,11/19/2015,126.378,NA,106.452,109.157,126.34,,NA,NA,120.587,NA,100.81,NA,109.051
,,11/20/2015,126.799,NA,106.368,109.17,126.34,,NA,NA,120.595,NA,100.79,NA,109.547
,,11/23/2015,125.86,NA,106.284,109.138,126.275,,NA,NA,120.593,NA,100.764,NA,109.527
,,11/24/2015,125.88,NA,106.348,109.14,126.195,,NA,NA,120.446,NA,100.77,NA,109.58
,,11/25/2015,125.967,NA,106.393,109.142,126.205,,NA,NA,120.575,NA,100.76,NA,109.509
,,11/26/2015,125.332,NA,106.256,109.094,125.57,,NA,NA,120.552,NA,100.71,NA,109.487
,,11/27/2015,124.921,NA,106.224,109.057,125.48,,NA,NA,120.419,NA,100.7,NA,109.466
,,11/30/2015,124.704,NA,106.148,109.061,125.47,,NA,NA,120.411,NA,100.695,NA,109.461
,,12/1/2015,124.15,NA,106.274,109.095,125.515,,NA,NA,120.479,NA,100.665,NA,109.496
,,12/2/2015,123.96,NA,106.352,109.07,125.73,,NA,NA,120.437,NA,100.635,NA,109.49
,,12/3/2015,121.306,NA,104.915,108.839,125.136,,NA,NA,119.522,NA,100.582,NA,109.136
,,12/4/2015,121.04,NA,105.334,108.85,125.407,,NA,NA,119.667,NA,100.61,NA,109.155
,,12/7/2015,122.369,NA,105.696,108.845,124.68,,NA,NA,119.837,NA,100.58,NA,108.704
,,12/8/2015,123.222,NA,105.795,108.819,124.91,,NA,NA,119.792,NA,100.54,NA,109.163
,,12/9/2015,123.006,NA,105.697,108.81,125.78,,NA,NA,119.876,NA,100.56,NA,109.15
,,12/10/2015,122.943,NA,105.982,108.83,125.08,,NA,NA,119.865,NA,100.525,NA,109.128
,,12/11/2015,123.925,NA,106.324,108.85,125.2,,NA,NA,119.867,NA,100.5,NA,109.22
,,12/14/2015,123.346,NA,106.015,108.79,125.06,,NA,NA,119.729,NA,100.45,NA,109.119
,,12/15/2015,122.207,NA,105.518,108.76,124.845,,NA,NA,119.677,NA,100.47,NA,109.095
,,12/16/2015,122.061,NA,105.449,108.74,124.785,,NA,NA,119.648,NA,100.45,NA,109.098
,,12/17/2015,122.924,NA,105.895,108.652,124.99,,NA,NA,119.713,NA,100.38,NA,109.069
,,12/18/2015,123.462,NA,106.224,108.67,125.05,,NA,NA,119.724,NA,100.366,NA,109.085
,,12/21/2015,123.55,NA,106.267,108.652,125.09,,NA,NA,119.763,NA,100.395,NA,109.18
,,12/22/2015,122.957,NA,105.987,108.618,124.98,,NA,NA,119.702,NA,100.38,NA,108.561
,,12/23/2015,122.342,NA,105.35,108.56,125.596,,NA,NA,119.639,NA,100.325,NA,108.976
,,12/24/2015,122.171,NA,105.718,108.548,125.501,,NA,NA,119.553,NA,100.307,NA,108.944
,,12/25/2015,122.171,NA,105.727,108.548,125.576,,NA,NA,119.623,NA,100.307,NA,108.959
,,12/28/2015,122.853,NA,105.76,108.33,125.684,,NA,NA,119.64,NA,100.39,NA,108.926
,,12/29/2015,121.483,NA,105.42,108.295,124.76,,NA,NA,119.549,NA,100.03,NA,108.896
,,12/30/2015,121.405,NA,105.51,108.28,124.78,,NA,NA,119.512,NA,100.175,NA,108.902
,,12/31/2015,121.56,NA,105.833,108.441,125.683,,NA,NA,119.521,NA,100.194,NA,108.895
,,1/1/2016,121.559,NA,105.866,108.444,125.7,,NA,NA,119.52,NA,100.195,NA,108.9
,,1/4/2016,122.336,NA,105.79,108.485,125.25,,NA,NA,119.456,NA,100.185,NA,108.422
,,1/5/2016,122.448,NA,105.93,108.478,125.57,,NA,NA,119.589,NA,100.16,NA,108.447
,,1/6/2016,122.896,NA,106.06,108.485,125.58,,NA,NA,119.603,NA,100.16,NA,108.454
,,1/7/2016,122.611,NA,105.63,108.408,125.24,,NA,NA,119.534,NA,100.071,NA,108.885
,,1/8/2016,122.805,NA,105.7,108.42,125.4,,NA,NA,119.599,NA,100.1,NA,108.418
,,1/11/2016,122.345,NA,105.44,108.385,125.17,,NA,NA,119.472,NA,100.08,NA,108.39
,,1/12/2016,122.744,NA,105.38,108.365,125.31,,NA,NA,119.483,NA,100.075,NA,108.88
,,1/13/2016,123.446,NA,105.42,108.345,125.11,,NA,NA,119.415,NA,100.06,NA,108.811
,,1/14/2016,122.663,NA,105.24,108.26,125.15,,NA,NA,119.157,NA,100.015,NA,108.79
,,1/15/2016,123.222,NA,105.39,108.26,125.04,,NA,NA,119.16,NA,100.015,NA,108.78
,,1/18/2016,122.108,NA,105.38,108.265,124.74,,NA,NA,119.066,NA,100.015,NA,108.693
,,1/19/2016,122.269,NA,105.28,108.151,124.59,,NA,NA,119.114,NA,100.015,NA,108.675
,,1/20/2016,123.146,NA,105.28,108.17,125.008,,NA,NA,119.182,NA,NA,NA,108.71
,,1/21/2016,123.457,NA,105.28,108.16,124.47,,NA,NA,119.197,NA,NA,NA,108.683
,,1/22/2016,122.779,NA,105.28,108.21,124.77,,NA,NA,119.221,NA,NA,NA,108.295
,,1/25/2016,122.82,NA,105.3,108.15,124.7,,NA,NA,119.229,NA,NA,NA,108.691
,,1/26/2016,122.825,NA,105.63,108.2,124.82,,NA,NA,119.257,NA,NA,NA,108.83
,,1/27/2016,123.534,NA,105.78,108.17,124.93,,NA,NA,119.241,NA,NA,NA,108.668
,,1/28/2016,123.943,NA,105.93,108.085,124.85,,NA,NA,119.203,NA,NA,NA,108.624
,,1/29/2016,124.682,NA,106.58,108.15,125.2,,NA,NA,119.385,NA,NA,NA,108.716
,,2/1/2016,125.121,NA,106.38,108.12,125.04,,NA,NA,119.325,NA,NA,NA,108.79
,,2/2/2016,125.512,NA,106.63,108.06,125.12,,NA,NA,119.342,NA,NA,NA,108.19
,,2/3/2016,125.943,NA,106.82,108.04,125.2,,NA,NA,119.411,NA,NA,NA,108.678
,,2/4/2016,125.622,NA,106.63,108.02,125.09,,NA,NA,119.402,NA,NA,NA,108.63
,,2/5/2016,125.756,NA,106.76,108.04,125.14,,NA,NA,119.342,NA,NA,NA,108.603
,,2/8/2016,127.27,NA,107.12,107.966,125.12,,NA,NA,119.406,NA,NA,NA,108.78
,,2/9/2016,126.83,NA,107.196,108.01,124.917,,NA,NA,119.375,NA,NA,NA,108.608
,,2/10/2016,126.656,NA,107.433,107.945,125.18,,NA,NA,119.424,NA,NA,NA,108.596
,,2/11/2016,127.181,NA,107.329,107.964,125.24,,NA,NA,119.36,NA,NA,NA,108.12
,,2/12/2016,126.157,NA,106.979,107.88,125.02,,NA,NA,119.306,NA,NA,NA,108.548
,,2/15/2016,126.463,NA,106.93,107.89,125.1,,NA,NA,119.336,NA,NA,NA,108.503
,,2/16/2016,125.752,NA,106.87,107.875,125.07,,NA,NA,119.408,NA,NA,NA,108.504
,,2/17/2016,125.726,NA,106.77,107.845,125.05,,NA,NA,119.344,NA,NA,NA,108.484
,,2/18/2016,126.615,NA,107.11,107.438,125.1,,NA,NA,119.355,NA,NA,NA,107.992
,,2/19/2016,127.707,NA,107.78,107.828,125.22,,NA,NA,119.401,NA,NA,NA,108.002
,,2/22/2016,128.009,NA,107.78,107.775,125.26,,NA,NA,119.385,NA,NA,NA,108.442
,,2/23/2016,127.349,NA,107.78,107.765,125.21,,NA,NA,119.454,NA,NA,NA,108.57
,,2/24/2016,127.638,NA,107.78,107.77,125.195,,NA,NA,119.32,NA,NA,NA,107.951
,,2/25/2016,127.682,NA,107.85,107.76,125.3,,NA,NA,119.521,NA,NA,NA,108.38
,,2/26/2016,127.576,NA,107.84,107.745,125.28,,NA,NA,119.62,NA,NA,NA,108.53
,,2/29/2016,127.908,NA,108.13,107.767,125.4,,NA,NA,119.639,NA,NA,NA,108.42
,,3/1/2016,126.85,NA,107.95,107.73,125.83,,NA,NA,119.514,NA,NA,NA,107.93
,,3/2/2016,125.958,NA,107.45,107.715,125.32,,NA,NA,119.637,NA,NA,NA,108.51
,,3/3/2016,126.504,NA,107.58,107.7,125.46,,NA,NA,119.872,NA,NA,NA,108.52
,,3/4/2016,126.062,NA,107.26,107.612,125.36,,NA,NA,119.514,NA,NA,NA,107.819
,,3/7/2016,125.547,NA,107.42,107.605,125.405,,NA,NA,119.615,NA,NA,NA,108.302
,,3/8/2016,126.002,NA,107.58,107.605,125.84,,NA,NA,119.601,NA,NA,NA,107.84
,,3/9/2016,125.731,NA,107.2,107.552,125.19,,NA,NA,119.569,NA,NA,NA,108.239
,,3/10/2016,125.576,NA,107.03,107.45,124.81,,NA,NA,119.385,NA,NA,NA,108.1
,,3/11/2016,126.713,NA,108.042,107.472,125.64,,NA,NA,119.662,NA,NA,NA,108.14
,,3/14/2016,127.78,NA,108.587,107.484,126.44,,NA,NA,119.771,NA,NA,NA,108.18
,,3/15/2016,127.801,NA,108.53,107.45,126.51,,NA,NA,120.06,NA,NA,NA,108.165
,,3/16/2016,128.08,NA,108.68,107.45,126.51,,NA,NA,120.098,NA,NA,NA,108.25
,,3/17/2016,129.701,NA,108.98,107.425,126.55,,NA,NA,120.007,NA,NA,NA,108.25
,,3/18/2016,130.034,NA,109.343,107.463,126.69,,NA,NA,120.148,NA,NA,NA,108.185
,,3/21/2016,129.903,NA,109.425,107.409,126.74,,NA,NA,120.273,NA,NA,NA,108.13
,,3/22/2016,130.871,NA,109.98,107.4,126.93,,NA,NA,120.624,NA,NA,NA,107.553
,,3/23/2016,131.564,NA,110.19,107.31,127.1,,NA,NA,120.922,NA,NA,NA,107.49
,,3/24/2016,132.004,NA,110.45,107.3,127.07,,NA,NA,120.974,NA,NA,NA,107.474
,,3/25/2016,132.11,NA,110.543,107.33,127.435,,NA,NA,120.976,NA,NA,NA,108.15
,,3/28/2016,131.991,NA,110.493,107.313,127.408,,NA,NA,120.999,NA,NA,NA,108.079
,,3/29/2016,132.854,NA,110.93,107.23,127.6,,NA,NA,121.174,NA,NA,NA,108.15
,,3/30/2016,132.915,NA,110.87,107.278,127.47,,NA,NA,121.146,NA,NA,NA,108.055
,,3/31/2016,132.955,NA,111.18,107.25,127.58,,NA,NA,121.277,NA,NA,NA,108.018
,,4/1/2016,134.204,NA,111.409,107.242,127.7,,NA,NA,121.385,NA,NA,NA,108.055
,,4/4/2016,134.109,NA,111.67,107.22,127.82,,NA,NA,121.373,NA,NA,NA,107.375
,,4/5/2016,134.928,NA,112.09,107.19,128.08,,NA,NA,121.427,NA,NA,NA,107.373
,,4/6/2016,134.509,NA,111.878,107.175,128.06,,NA,NA,121.346,NA,NA,NA,107.366
,,4/7/2016,134.805,NA,112.066,107.135,128.09,,NA,NA,121.407,NA,NA,NA,107.344
,,4/8/2016,134.761,NA,112.043,107.115,127.93,,NA,NA,121.368,NA,NA,NA,107.334
,,4/11/2016,134.37,NA,112.114,107.13,127.92,,NA,NA,121.398,NA,NA,NA,107.33
,,4/12/2016,133.631,NA,111.49,107.085,127.86,,NA,NA,121.405,NA,NA,NA,107.888
,,4/13/2016,134.567,NA,111.6,107.08,127.82,,NA,NA,121.434,NA,NA,NA,107.97
,,4/14/2016,133.859,NA,111.38,107.02,127.75,,NA,NA,121.307,NA,NA,NA,107.94
,,4/15/2016,134.54,NA,111.57,107.023,127.66,,NA,NA,121.334,NA,NA,NA,107.93
