Names,,Date,FR0010261396,FR0010033381,FR0011224963,FR0011048966,FR0010750489,FR0000474983,FR0010913780,FR0010745976,FR0010918490,FR0010206276,FR0010261388,FR0010474239,FR0000474975,FR0010397927,FR0010750497,FR0010745984
,,7/5/2012,109.12,116.88,106.12,111.78,123.44,114.9,111.45,125.78,107.66,99.79,108.31,113.51,103.23,109.79,107.19,106.2
,,7/6/2012,109.69,118.05,107.39,112.56,124.21,115.55,112.25,126.36,108.26,99.79,108.56,114.31,103.41,110.11,107.23,106.24
,,7/9/2012,110.08,118.58,107.92,112.65,124.38,115.69,112.47,126.46,108.54,99.79,108.5,114.4,103.42,110.22,107.22,106.37
,,7/10/2012,110.18,118.91,107.99,112.73,124.44,115.66,112.4,126.4,108.65,99.79,108.47,114.48,103.39,110.19,107.2,106.34
,,7/11/2012,110.4,119.59,108.52,113.02,124.47,115.71,112.63,126.54,109.03,99.79,108.54,114.66,103.37,110.24,107.21,106.21
,,7/12/2012,110.71,120.41,109,113.23,124.67,115.89,112.93,126.71,109.44,99.79,108.59,114.92,103.36,110.38,107.26,106.22
,,7/13/2012,110.81,120.27,109.17,113.31,124.88,116.01,113.19,126.79,109.51,99.79,108.63,115.18,103.35,110.48,107.27,106.26
,,7/16/2012,110.66,120.81,109.21,113.4,124.87,116.22,113.4,126.97,109.75,99.79,108.65,115.22,103.36,110.46,107.23,106.22
,,7/17/2012,110.62,120.76,109.26,113.44,124.82,116.22,113.6,126.89,109.83,99.79,108.66,115.09,103.33,110.44,107.18,106.25
,,7/18/2012,110.8,121.9,109.76,113.71,125,116.28,113.93,127.07,110.17,99.79,108.67,115.21,103.32,110.76,107.23,106.25
,,7/19/2012,110.89,121.58,109.89,113.64,125.2,116.13,113.99,127.11,110.24,102.38,108.73,115.29,103.32,110.81,107.27,106.33
,,7/20/2012,111.44,122.67,110.46,114.01,125.45,116.55,114.28,127.31,110.74,102.38,108.9,115.63,103.31,110.94,107.32,106.36
,,7/23/2012,111.7,122.66,110.61,114.17,125.33,116.52,114.29,127.36,110.85,102.38,108.9,115.88,103.27,110.96,107.28,106.35
,,7/24/2012,111.55,121.16,109.68,113.45,125.09,116.24,113.83,127.03,110.26,102.38,108.86,115.55,103.25,110.82,107.28,106.28
,,7/25/2012,111.42,121.3,109.45,113.3,124.97,116.14,113.66,126.85,110.12,102.38,108.86,115.62,103.21,110.88,107.3,106.28
,,7/26/2012,111.26,121.81,109.23,113.09,124.82,116.08,113.34,126.65,109.98,102.38,108.78,115.42,103.27,110.81,107.24,106.27
,,7/27/2012,110.97,121.01,108.59,112.64,124.52,115.82,112.69,126.17,109.51,102.38,108.73,115.24,103.27,110.66,107.17,106.21
,,7/30/2012,111.16,121.74,108.73,112.96,124.65,115.81,113.02,126.4,109.29,102.38,108.9,115.66,103.23,110.86,107.32,106.36
,,7/31/2012,111.61,123.41,109.75,113.79,125,116.16,113.54,126.95,109.92,102.38,108.98,116.04,103.25,111.1,107.31,106.28
,,8/1/2012,111.46,123.69,109.34,113.27,124.94,116.2,113.3,126.67,109.77,102.38,108.97,115.9,103.21,111.1,107.24,106.29
,,8/2/2012,111.75,124.65,109.98,113.98,125.41,116.32,114,127.01,110.31,102.38,108.93,116.16,103.23,111.11,107.26,106.3
,,8/3/2012,111.48,123.4,109.73,113.2,124.96,116.12,113.07,126.36,110.19,102.38,108.87,115.79,103.22,110.9,107.28,106.3
,,8/6/2012,111.38,123.91,109.08,113.05,124.84,116.04,113.12,126.51,109.91,102.38,108.96,116.06,103.2,111.01,107.28,106.26
,,8/7/2012,111.04,122.84,108.71,112.83,124.68,115.9,112.67,126.12,109.69,102.38,109.05,115.88,103.2,110.94,107.27,106.3
,,8/8/2012,111.08,123.55,108.96,113.08,125.23,115.91,113.13,126.53,109.84,102.38,109.12,116.07,103.18,110.97,107.32,106.35
,,8/9/2012,111.36,123.97,109.04,112.95,125.36,116.46,112.97,126.69,109.97,102.38,109.19,116.33,103.18,111.14,107.31,106.38
,,8/10/2012,111.78,124.32,110.03,113.63,125.51,116.5,113.76,126.91,110.52,102.38,109.28,116.71,103.14,111.36,107.31,106.34
,,8/13/2012,112.1,124.9,109.92,113.53,125.83,116.93,113.68,126.99,110.56,102.38,109.38,116.97,103.19,111.5,107.35,106.38
,,8/14/2012,111.69,124.07,109.58,113.03,125.61,116.7,113.29,126.71,110.4,102.38,109.23,116.58,103.15,111.43,107.3,106.32
,,8/15/2012,111.32,123.21,109.05,112.29,125.08,116.39,112.51,126.12,110.01,102.38,109.14,116.19,103.14,111.23,107.26,106.31
,,8/16/2012,111.25,122.93,109.23,112.46,124.88,115.93,113.04,126.06,109.98,102.38,109.13,116.14,103.11,111.22,107.26,106.27
,,8/17/2012,111.45,123.63,109.53,112.78,125.24,116.14,113.35,126.26,110.29,102.38,109.17,116.42,103.09,111.3,107.26,106.27
,,8/20/2012,111.35,123.77,109.47,112.66,125.13,116.11,113.29,126.14,110.2,102.38,109.15,116.57,103.09,111.28,107.23,106.23
,,8/21/2012,111.44,123.84,109.27,112.46,125.38,116.35,113.06,125.99,110.13,102.38,109.16,116.75,103.07,111.36,107.16,106.19
,,8/22/2012,111.79,125.05,110.05,113.17,125.81,116.66,113.14,126.09,110.7,102.38,109.24,117.17,103.01,111.62,107.1,106.19
,,8/23/2012,112.52,126.4,111.24,113.86,126.39,117.05,114.38,126.77,111.45,102.38,109.44,117.89,103.04,112,107.15,106.23
,,8/24/2012,112.72,126.68,111.67,114.06,126.54,117.16,114.7,126.98,111.62,102.38,109.42,117.98,103.01,112.02,107.12,106.19
,,8/27/2012,112.82,127.25,111.7,113.78,126.59,117.3,114.52,127.13,111.55,102.38,109.41,117.56,103.04,112.01,107.18,106.2
,,8/28/2012,112.73,126.8,111.83,114.28,126.51,117.12,114.77,127.05,111.77,102.38,109.42,117.86,103.01,111.99,107.13,106.1
,,8/29/2012,112.61,126.48,111.61,114.21,126.47,117.03,114.65,127,111.6,102.38,109.39,117.79,102.96,111.94,107.11,106.13
,,8/30/2012,112.74,127.23,111.84,114.41,126.69,117.23,114.42,127.23,111.79,102.38,109.38,118.08,102.97,112,107.11,106.16
,,8/31/2012,112.78,127.15,111.77,114.15,126.64,117.22,114.44,127.07,111.62,102.38,109.46,117.98,102.95,112.04,107.12,106.14
,,9/3/2012,112.71,126.74,111.64,113.97,126.54,117.09,114.57,126.97,111.59,102.38,109.5,117.98,102.92,112.04,107.06,106.1
,,9/4/2012,112.38,126.18,111.12,113.89,126.31,116.91,114.29,126.88,111.28,102.38,109.45,117.78,102.89,111.96,107.05,106.11
,,9/5/2012,112.04,125.33,110.98,113.66,126.26,116.81,113.76,126.7,110.86,102.38,109.36,117.43,102.86,111.82,107.01,106.07
,,9/6/2012,111.47,123.67,109.89,112.96,125.4,116.27,112.58,126.15,109.96,102.38,108.91,116.47,102.87,111.31,106.86,105.96
,,9/7/2012,111.53,123.5,109.84,113.03,125.5,116.13,112.58,126.04,110.05,102.38,109.1,116.77,102.87,111.49,106.87,105.92
,,9/10/2012,111.61,123.22,109.87,112.95,125.5,116.15,112.64,126.01,110.26,102.38,109.15,116.77,102.83,111.47,106.86,105.96
,,9/11/2012,111.57,123.24,109.87,112.95,125.46,116.1,113.1,125.95,110.17,102.38,108.98,116.71,102.85,111.42,106.84,105.96
,,9/12/2012,111.03,122.2,108.88,112.33,124.9,115.71,112.15,125.47,109.64,102.38,108.79,116.21,102.8,111.21,106.77,105.93
,,9/13/2012,111.22,122.89,109.29,112.72,125,115.75,112.78,125.69,109.89,102.38,108.77,116.36,102.8,111.22,106.78,105.89
,,9/14/2012,110.66,121.41,108.4,111.87,124.54,115.46,111.91,125.15,109.35,102.38,108.67,115.93,102.81,111.02,106.75,105.89
,,9/17/2012,110.58,122.1,108.42,111.67,124.57,115.44,112,125.11,109.27,102.38,108.68,115.99,102.8,111.04,106.74,105.93
,,9/18/2012,110.58,122.53,108.65,112.06,124.6,115.55,112.06,125.24,109.47,102.38,108.86,115.97,102.83,110.98,106.74,105.94
,,9/19/2012,110.88,123.3,108.81,112.2,124.93,115.79,112.3,125.55,109.53,102.38,108.86,116.26,102.8,111.08,106.79,106.03
,,9/20/2012,110.95,123.18,109.11,112.38,125,115.89,112.57,125.65,109.85,102.38,108.95,116.19,102.72,111.17,106.71,105.92
,,9/21/2012,111.04,122.9,108.81,112.43,125.08,115.93,112.12,125.59,109.69,102.38,108.97,116.28,102.73,111.26,106.73,105.93
,,9/24/2012,111.1,123.27,109.11,112.44,125.15,116.01,112.64,125.76,109.92,102.38,108.95,116.31,102.73,111.26,106.67,105.86
,,9/25/2012,111.17,123.75,109.13,112.74,125.17,116.1,112.54,125.77,109.95,102.38,108.97,116.39,102.74,111.29,106.69,105.97
,,9/26/2012,111.16,124.42,109.81,113.24,125.3,115.99,113.19,126.02,110.32,102.38,108.93,116.4,102.65,111.29,106.61,105.81
,,9/27/2012,111.37,124.96,110.17,113.4,125.41,116.16,113.3,126.05,110.36,102.38,108.95,116.47,102.62,111.3,106.59,105.81
,,9/28/2012,111.29,125,110.24,113.34,125.46,116.2,113.38,126.1,110.34,102.38,108.97,116.55,102.62,111.4,106.6,105.84
,,10/1/2012,111.18,125.06,110.07,113.21,125.34,116.32,113.21,125.9,110.33,102.38,108.86,116.48,102.59,111.41,106.58,105.79
,,10/2/2012,111.09,124.61,110.21,113.28,125.39,116.22,113.22,125.99,110.31,102.38,108.84,116.56,102.62,111.4,106.59,105.79
,,10/3/2012,111.17,124.78,110.39,113.51,125.64,116.31,113.4,126.05,110.4,102.38,108.85,116.71,102.58,111.47,106.57,105.82
,,10/4/2012,111.22,124.84,110.44,113.47,125.66,116.38,113.47,126.17,110.45,102.38,108.9,116.81,102.56,111.54,106.56,105.75
,,10/5/2012,110.92,124.3,109.81,113.15,125.6,116.38,113.15,125.87,110.17,102.38,108.82,116.49,102.56,111.46,106.58,105.78
,,10/8/2012,111.23,124.62,110.06,113.44,125.72,116.4,113.53,125.96,110.35,102.38,108.87,116.73,102.54,111.6,106.56,105.8
,,10/9/2012,111.08,124.57,110.03,113.38,125.62,116.4,113.4,125.91,110.26,102.38,108.85,116.64,102.53,111.52,106.55,105.78
,,10/10/2012,111.02,124.65,109.73,113.38,125.58,116.39,113.52,125.79,110.18,102.38,108.76,116.57,102.49,111.51,106.49,105.76
,,10/11/2012,110.79,124.11,109.4,113.27,125.4,115.95,113.38,125.76,110.08,102.38,108.7,116.33,102.49,111.35,106.44,105.73
,,10/12/2012,110.89,124.58,109.67,113.48,125.44,116.35,113.5,125.88,110.15,102.38,108.64,116.43,102.45,111.37,106.43,105.66
,,10/15/2012,110.94,124.67,109.72,113.45,125.42,116.4,113.49,125.84,110.19,102.38,108.65,116.48,102.45,111.36,106.41,105.71
,,10/16/2012,110.72,123.59,109.26,113.11,125.25,116.12,113.19,125.52,110.02,102.38,108.56,116.18,102.44,111.3,106.41,105.61
,,10/17/2012,109.99,122.42,108.01,112.29,124.59,115.83,112.21,124.96,109.22,102.38,108.47,115.71,102.42,111,106.34,105.64
,,10/18/2012,110.14,122.23,107.85,112.28,124.57,115.68,112.11,124.82,109.1,102.38,108.4,115.59,102.41,110.99,106.36,105.55
,,10/19/2012,110.15,123.03,108.11,112.37,124.63,115.84,112.11,125.1,109.31,102.38,108.36,115.53,102.41,110.91,106.33,105.63
,,10/22/2012,110.36,122.92,108.84,112.36,124.62,115.43,112.19,124.85,109.35,102.59,108.41,115.64,102.4,110.99,106.32,105.61
,,10/23/2012,110.47,122.81,108.96,112.62,124.75,115.77,112.42,125.08,109.46,102.59,108.39,115.72,102.38,111.01,106.32,105.62
,,10/24/2012,110.43,123.01,109.07,112.67,124.7,115.91,112.45,125.29,109.58,102.59,108.45,115.81,102.35,111.01,106.27,105.52
,,10/25/2012,110.34,123.01,108.66,112.5,124.58,115.88,112.37,125.17,109.33,102.59,108.48,115.71,102.34,110.95,106.27,105.6
,,10/26/2012,110.73,123.73,109.13,112.89,124.94,116.17,112.86,125.54,109.74,102.59,108.6,116.13,102.31,111.13,106.29,105.62
,,10/29/2012,111.18,124.67,109.77,113.46,125.27,116.42,113.36,125.87,110.18,102.59,108.66,116.55,102.3,111.34,106.3,105.62
,,10/30/2012,111.37,124.73,109.88,113.55,125.44,116.44,113.54,125.92,110.28,102.59,108.69,116.65,102.32,111.44,106.32,105.59
,,10/31/2012,111.36,124.77,109.81,113.62,125.4,116.45,113.54,125.9,110.3,102.59,108.66,116.71,102.28,111.45,106.28,105.57
,,11/1/2012,111.31,125,110.12,113.68,125.52,116.52,113.68,125.99,110.33,102.59,108.78,116.81,102.25,111.46,106.25,105.54
,,11/2/2012,111.39,125.71,110.42,113.69,125.56,116.75,113.8,126.27,110.45,102.59,108.85,116.95,102.25,111.53,106.3,105.65
,,11/5/2012,111.78,125.77,110.73,113.99,125.83,116.87,114.12,126.1,110.84,102.59,108.89,117.38,102.25,111.72,106.28,105.59
,,11/6/2012,111.6,125.42,110.68,113.9,125.84,117.03,114.02,126.21,110.9,102.59,108.77,117.35,102.24,111.66,106.26,105.57
,,11/7/2012,111.89,126.08,110.88,114.22,126.1,116.76,114.38,126.47,111,102.5,108.88,117.74,102.21,111.81,106.15,105.54
,,11/8/2012,112.43,127.06,111.64,114.45,126.51,117.4,114.72,126.9,111.72,102.4,109.01,118.25,102.23,111.99,106.3,105.6
,,11/9/2012,112.63,127.12,111.9,114.67,126.63,117.49,114.77,126.79,111.87,102.36,109.03,118.36,102.2,112.06,106.19,105.58
,,11/12/2012,112.63,127.37,112.14,114.62,126.62,117.57,114.79,126.73,112.06,102.38,109.1,118.33,102.2,112.13,106.28,105.56
,,11/13/2012,112.5,126.81,112.25,114.66,126.48,117.48,114.84,126.75,112.11,102.38,109.08,118.25,102.17,112.02,106.23,105.48
,,11/14/2012,112.48,126.66,111.98,114.59,126.41,117.42,114.73,126.68,111.82,102.38,109.01,118.25,102.13,112.01,106.2,105.45
,,11/15/2012,112.72,126.68,111.94,114.68,126.59,117.59,114.89,126.65,112.06,102.38,109.03,118.62,102.1,112.18,106.24,105.42
,,11/16/2012,112.6,126.86,111.81,114.7,126.48,117.63,114.89,126.88,111.93,102.38,108.98,118.5,102.09,112.08,106.2,105.47
,,11/19/2012,112.58,126.23,111.67,114.58,126.41,117.44,114.94,126.63,111.93,102.38,108.99,118.47,102.09,112.08,106.18,105.39
,,11/20/2012,112.18,126.26,111.25,114.12,126.15,117.5,114.38,126.45,111.8,102.38,109.01,118.12,102.09,111.96,106.14,105.44
,,11/21/2012,111.93,125.13,110.71,113.82,125.83,116.55,114.07,126.1,111.52,102.35,108.78,117.81,102.06,111.73,106.06,105.33
,,11/22/2012,112.1,124.95,110.65,113.82,125.87,116.5,114.09,125.97,111.34,102.44,108.87,117.8,102.04,111.75,106.09,105.31
,,11/23/2012,112.06,124.83,110.71,113.89,125.92,116.99,114.05,125.9,111.4,102.44,108.94,117.75,102.01,111.83,106.09,105.31
,,11/26/2012,112.22,125.78,110.98,114.06,126.17,117.33,114.22,126.12,111.52,102.44,108.89,117.96,102,111.87,106.12,105.37
,,11/27/2012,112.14,125.46,110.77,113.9,125.87,116.95,113.91,125.83,111.38,102.44,108.82,117.74,102,111.76,106.05,105.29
,,11/28/2012,112.47,125.79,111.37,114.32,126.19,117.12,114.36,126.17,111.84,102.44,108.88,118.05,101.98,111.88,106.03,105.27
,,11/29/2012,112.69,126.35,111.47,114.28,126.4,117.39,114.28,126.21,111.99,102.44,108.9,118.38,101.97,111.98,106.01,105.24
,,11/30/2012,112.7,126.28,111.48,114.31,126.38,117.39,114.23,126.23,111.9,102.44,108.88,118.23,101.96,111.98,106.02,105.2
,,12/3/2012,112.68,126.54,111.27,114.12,126.27,117.26,114.11,126.11,111.92,102.44,108.83,118.1,101.96,111.92,106,105.29
,,12/4/2012,112.73,126.71,111.29,114.15,126.37,117.27,114.02,126.08,111.85,102.44,109.24,118.19,101.93,112.48,106.02,105.29
,,12/5/2012,113.05,127.69,111.91,114.5,126.63,117.47,114.44,126.32,112.09,102.44,109.49,118.46,101.91,112.67,105.97,105.26
,,12/6/2012,113.45,127.67,112.45,114.68,126.83,117.72,114.64,126.71,112.41,102.44,109.65,118.84,101.84,113,105.96,105.2
,,12/7/2012,113.66,128.22,112.74,114.83,127.16,118.03,115,126.88,112.72,102.44,109.71,119.23,101.82,113.19,106.01,105.3
,,12/10/2012,113.77,128.29,112.79,114.79,127.18,118.08,114.99,126.84,112.83,102.44,109.67,119.29,101.81,113.21,106,105.24
,,12/11/2012,113.54,128.01,112.4,114.68,126.89,117.9,114.72,126.76,112.53,102.44,109.64,119.12,101.77,113.1,105.99,105.19
,,12/12/2012,113.35,127.64,112.14,114.55,126.69,117.71,114.51,126.59,112.32,102.44,109.49,118.91,101.74,112.98,105.93,105.12
,,12/13/2012,113.31,127.62,112.08,114.47,126.74,117.76,114.53,126.59,112.3,102.44,109.41,118.97,101.73,112.95,105.92,105.12
,,12/14/2012,113.27,127.56,111.95,114.33,126.66,117.69,114.41,126.51,112.21,102.44,109.39,118.87,101.72,112.91,105.86,105.11
,,12/17/2012,113.15,127.49,111.82,114.23,126.52,117.47,114.19,126.34,112.09,103.02,109.33,118.64,101.72,112.76,105.86,105.1
,,12/18/2012,112.97,127.12,111.51,113.91,126.4,117.38,113.96,126.16,111.9,103.02,109.15,118.43,101.72,112.62,105.83,105.07
,,12/19/2012,112.81,126.94,111.17,113.69,126.42,117.41,113.82,126.05,111.73,103.02,109.13,118.35,101.71,112.56,105.81,105.03
,,12/20/2012,112.92,127.47,111.34,113.74,126.54,117.51,113.97,126.07,111.82,103.02,109.09,118.46,101.73,112.54,105.8,105.11
,,12/21/2012,113.14,127.89,111.69,113.93,126.7,117.59,114.19,126.26,112.03,103.02,109.14,118.57,101.71,112.58,105.77,105.06
,,12/24/2012,113.18,127.72,111.71,113.36,125.1,117.77,113.15,126.34,111.57,103.02,108.71,118.47,101.74,112.15,105.71,105.11
,,12/25/2012,113.18,127.72,111.71,113.36,125.1,117.77,113.15,126.34,111.57,103.02,108.71,118.47,101.74,112.15,105.71,105.11
,,12/26/2012,113.23,128.2,111.71,113.36,126.36,117.65,113.74,126.26,111.57,103.02,108.94,118.03,101.73,112.45,105.65,105.31
,,12/27/2012,113.25,128.74,112.05,114.19,126.85,117.65,114.59,126.4,112.15,103.02,109.09,118.47,101.67,112.59,105.67,105
,,12/28/2012,113.57,129.46,112.67,114.53,127.14,117.84,114.88,126.57,112.86,103.02,109.14,118.83,101.62,112.67,105.69,104.89
,,12/31/2012,113.72,129.72,112.53,113.91,125.51,110,113.6,126.68,112.08,103,108.74,118.92,109.94,112.28,105.7,105.07
,,1/1/2013,113.72,129.72,112.53,113.91,125.51,110,113.6,126.68,112.08,103,108.74,118.92,109.94,112.28,105.7,105.07
,,1/2/2013,112.99,127.52,111.28,113.58,126.56,117.53,113.94,125.96,112.15,103,109.01,118.35,101.57,112.4,105.63,105.01
,,1/3/2013,112.79,127.37,111.14,113.29,126.43,117.51,113.53,125.68,111.87,103,108.91,118.02,101.59,112.27,105.63,105.01
,,1/4/2013,112.26,126,110.23,112.62,125.88,117.05,112.97,125.18,111.35,103.14,108.79,117.42,101.6,112.03,105.58,105
,,1/7/2013,112.28,126.39,110.37,112.75,125.94,116.95,113.07,125.2,111.41,102.88,108.72,117.4,101.6,112.09,105.58,104.98
,,1/8/2013,112.39,126.84,110.73,113.01,125.98,117,113.22,125.36,111.58,102.88,108.73,117.54,101.57,112.11,105.54,104.95
,,1/9/2013,112.52,127.59,110.92,113.22,126.19,117.12,113.43,125.48,111.75,103.08,108.74,117.75,101.54,112.04,105.5,104.91
,,1/10/2013,112.38,126.64,110.75,112.83,125.85,117.16,113.08,125.17,111.65,103.08,108.64,117.59,101.53,111.9,105.49,104.78
,,1/11/2013,111.99,125.81,110.4,112.51,125.51,116.75,112.73,124.84,111.21,103.08,108.52,117.13,101.52,111.65,105.44,104.74
,,1/14/2013,112.16,126.07,110.81,112.6,125.61,116.86,112.84,124.89,111.38,103.08,108.44,117.23,101.51,111.59,105.41,104.8
,,1/15/2013,112.35,126.33,111.04,112.94,125.73,116.94,113,125.05,111.55,103.08,108.43,117.44,101.49,111.6,105.44,104.79
,,1/16/2013,112.49,126.57,111.29,113.08,125.83,117.02,113.17,125.03,111.67,103.08,108.4,117.56,101.44,111.65,105.26,104.78
,,1/17/2013,112.22,126.56,110.86,112.73,125.44,116.74,112.6,124.67,111.35,103.08,108.2,116.96,101.46,111.41,105.3,104.72
,,1/18/2013,112.15,127.14,110.93,112.84,125.51,116.61,112.71,124.77,111.33,103.08,108.14,116.96,101.38,111.28,105.29,104.71
,,1/21/2013,112.18,127.01,110.92,112.68,125.5,116.67,112.51,124.63,111.31,103.08,108.12,116.9,101.36,111.24,105.28,104.7
,,1/22/2013,112.11,126.87,110.78,112.78,125.51,116.73,112.48,124.69,111.24,103.08,108.17,116.95,101.4,111.33,105.26,104.72
,,1/23/2013,112.5,127.23,111.38,113.15,125.79,116.99,112.86,124.93,111.61,103.08,108.19,117.45,101.35,111.39,105.24,104.69
,,1/24/2013,112.56,126.74,111.38,113.01,125.77,117.02,112.89,124.93,111.69,103.08,108.24,117.35,101.35,111.32,105.22,104.66
,,1/25/2013,112.08,125.93,110.61,112.42,125.16,116.49,112.15,124.27,111.12,104.77,108.06,116.68,102.55,111.2,105.14,104.59
,,1/28/2013,111.63,125.5,109.87,111.91,124.66,116.2,111.61,123.83,110.6,104.77,107.88,116.1,101.31,110.92,105.09,104.57
,,1/29/2013,111.45,125.38,109.59,111.76,124.66,116.15,111.37,123.92,110.49,104.77,107.9,116.07,101.33,110.92,105.13,104.57
,,1/30/2013,111.16,125,109.12,111.44,124.4,115.94,111.1,123.64,110.21,104.77,107.72,115.68,101.29,110.73,105.05,104.54
,,1/31/2013,111.2,125.57,109.28,111.69,124.59,116.07,111.31,123.79,110.37,104.77,107.76,115.91,101.24,110.75,105.08,104.54
,,2/1/2013,111.19,125.32,109.18,111.71,124.6,116.15,111.45,124,110.36,104.77,107.77,116.06,101.22,110.85,105.07,104.51
,,2/4/2013,111.39,126.04,109.35,111.97,124.85,116.32,111.77,124.16,110.44,104.77,107.83,116.28,101.25,111.01,105.07,104.48
,,2/5/2013,111.41,125.59,109.57,111.88,124.79,116.36,111.73,124.16,110.49,104.77,107.89,116.3,101.25,110.97,105.08,104.47
,,2/6/2013,111.4,125.47,109.65,111.99,124.83,116.34,111.89,124.23,110.5,104.77,107.84,116.48,101.21,110.86,105.02,104.45
,,2/7/2013,111.56,125.8,109.77,112.19,125.05,116.47,112.2,124.54,110.67,104.77,107.89,116.52,101.2,111.03,105.03,104.45
,,2/8/2013,111.67,125.52,109.98,112.31,125.2,116.65,112.31,124.66,110.79,104.77,107.93,116.68,101.19,111.15,105.06,104.46
,,2/11/2013,111.64,125.65,110,112.27,125.12,116.61,112.3,124.65,110.75,104.77,107.88,116.6,101.18,111.12,105.02,104.45
,,2/12/2013,111.52,125.58,109.83,112.16,124.99,116.51,112.25,124.46,110.65,104.77,107.85,116.51,101.17,111.04,105.01,104.44
,,2/13/2013,111.22,124.77,109.41,111.8,124.79,116.27,111.79,124.24,110.35,104.77,107.82,116.24,101.13,110.85,104.94,104.41
,,2/14/2013,111.39,124.97,109.64,112.02,125.03,116.45,112.19,124.44,110.52,104.77,107.85,116.66,101.13,110.98,104.98,104.42
,,2/15/2013,111.57,125.07,109.83,112.1,125.16,116.54,112.22,124.59,110.76,104.77,107.91,116.93,101.11,111.04,104.98,104.48
,,2/18/2013,111.64,125.37,110.02,112.23,125.27,116.56,112.41,124.66,110.9,104.77,107.95,116.95,101.09,111.08,104.98,104.48
,,2/19/2013,111.71,125.49,110.11,112.3,125.31,116.62,112.46,124.68,110.93,104.77,107.91,116.93,101.09,111.03,104.96,104.47
,,2/20/2013,111.58,124.85,109.83,111.99,125.27,116.44,112.23,124.48,110.76,104.77,107.88,116.72,101.07,110.86,104.93,104.48
,,2/21/2013,111.93,125.5,110.48,112.51,125.72,116.69,112.83,124.87,111.16,104.77,107.93,117.08,101.05,111,104.94,104.47
,,2/22/2013,112.28,125.67,110.82,112.72,125.91,116.88,113.06,125.01,111.37,104.77,108.01,117.35,101.03,111.13,104.95,104.47
,,2/25/2013,112.38,125.71,110.85,112.7,125.98,116.95,113.09,125.01,111.45,104.77,108.08,117.55,101.03,111.22,104.96,104.49
,,2/26/2013,113.12,126.88,112.06,113.59,126.61,117.43,113.95,125.67,112.25,104.77,108.3,118.15,101.03,111.45,104.96,104.45
,,2/27/2013,113.33,127.42,112.39,113.79,126.74,117.55,114.18,125.83,112.41,104.77,108.27,118.55,100.97,111.5,104.96,104.46
,,2/28/2013,113.35,127.37,112.6,113.99,126.81,117.56,114.13,125.72,112.45,103.6,108.32,118.79,102.45,111.55,104.92,104.35
,,3/1/2013,113.77,127.81,113.05,114.26,126.99,117.78,114.46,125.97,112.79,103.6,108.37,119.03,100.91,111.69,104.96,104.37
,,3/4/2013,113.95,128.48,113.29,114.28,127,117.8,114.54,126.01,112.95,103.6,108.38,119.15,100.89,111.71,104.95,104.38
,,3/5/2013,113.75,127.62,112.89,114.06,126.81,117.67,114.26,125.83,112.75,103.6,108.32,118.95,100.86,111.6,104.93,104.37
,,3/6/2013,113.72,127.52,112.89,114.04,126.78,117.67,114.28,125.82,112.72,103.6,108.32,118.96,100.87,111.58,104.91,104.35
,,3/7/2013,113.54,127.17,112.56,113.87,126.58,117.59,114.05,125.57,112.61,103.6,108.26,118.76,100.85,111.47,104.89,104.33
,,3/8/2013,113.34,126.68,112.48,113.67,126.47,117.34,113.65,125.35,112.52,103.6,108.22,118.63,102.5,111.42,104.88,104.34
,,3/11/2013,113.46,126.95,112.57,113.74,126.52,117.4,113.83,125.44,112.6,103.6,108.26,118.71,100.87,111.48,104.87,104.33
,,3/12/2013,113.59,127.08,112.77,113.92,126.64,117.47,113.97,125.56,112.73,103.6,108.26,118.92,100.85,111.5,104.86,104.32
,,3/13/2013,113.73,127.27,112.95,114.07,126.72,117.53,114.21,125.7,112.87,103.6,108.25,118.98,100.82,111.52,104.83,104.3
